Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
192,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,564,29321,29321,1,1,512,80,36,4,80,64,0x0,0x7f344bc182c0,15,108,9008,206,61,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,16,16,0,0,15,15,0,0,8,8,0,0,15,15,0,0,9,7,2,0,10,9,1,0,9,9,0,0,9,9,0,0,13,11,2,0,9,7,2,0,11,10,1,0,8,7,1,0,10,9,1,0,10,9,1,0,9,8,1,0,11,10,1,0,1186,1080020,62993,0,1,1,4572354240256888,4572423182677967,4572423182682293,4572354247441998
193,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,565,29321,29321,1,1,512,80,36,4,80,64,0x0,0x7f34882182c0,15,82,6120,206,61,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,14,13,1,0,13,12,1,0,9,9,0,0,17,17,0,0,16,16,0,0,11,11,0,0,9,9,0,0,16,16,0,0,14,13,1,0,10,9,1,0,8,7,1,0,18,17,1,0,13,10,3,0,5,3,2,0,10,9,1,0,7,6,1,0,1186,859371,24852,0,1,1,4572354241016030,4572423182696234,4572423182699919,4572354248853755
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,29321,29321,256,256,0,0,12,4,32,64,0x0,0x7f344b84c340,8,220,17056,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,1,1,0,0,1,1,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,9,0,0,4,4,0,0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,5,4,1,0,5,5,0,0,1186,470093,25183,0,1,4,4572354241992934,4572423182724676,4572423182726559,4572354250250289
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,29321,29321,256,256,0,0,40,0,32,64,0x0,0x7f344d669840,12,168,13344,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,5,5,0,0,1,1,0,0,0,0,0,0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,9,8,1,0,12,12,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,5,5,0,0,1186,629523,25126,0,1,4,4572354242473565,4572423182740139,4572423182742142,4572354251671439
196,__amd_rocclr_copyBuffer.kd,2,0,568,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,128,9840,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,6,0,0,17,17,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,13,0,0,1,1,0,0,1394,1262500,25608,0,1,8,4572354243480313,4572423182757204,4572423182759407,4572354253087082
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,29321,29321,256,256,0,0,52,4,32,64,0x0,0x7f3488647380,12,160,13104,307,111,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,8,0,0,5,5,0,0,4,4,0,0,5,4,1,0,6,6,0,0,1186,95033,25581,0,1,4,4572354253969196,4572423182795701,4572423182797664,4572354255030715
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,29321,29321,256,256,0,0,40,0,64,64,0x0,0x7f34562310c0,16,216,17024,975,322,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12,12,0,0,9,9,0,0,4,4,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,9,9,0,0,13,12,1,0,16,16,0,0,12,12,0,0,9,9,0,0,7,7,0,0,4,4,0,0,9,9,0,0,14,14,0,0,1186,972990,24809,0,1,4,4572354255021732,4572423182809601,4572423182811925,4572354256799940
199,__amd_rocclr_copyBuffer.kd,2,0,572,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,110,8640,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,5,5,0,0,0,0,0,0,4,4,0,0,4,4,0,0,4,4,0,0,17,17,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,2,1,0,0,0,0,0,13,13,0,0,1,1,0,0,1394,977751,25379,0,1,8,4572354255500630,4572423182816131,4572423182818374,4572354258160671
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,29321,29321,256,256,0,0,40,0,64,64,0x0,0x7f34562310c0,16,426,34176,975,322,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,9,9,0,0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,4,4,0,0,12,12,0,0,8,8,0,0,16,16,0,0,12,12,0,0,9,9,0,0,4,4,0,0,5,5,0,0,9,8,1,0,13,13,0,0,1186,97488,25356,0,1,4,4572354258973963,4572423182841969,4572423182844253,4572354260044185
201,__amd_rocclr_copyBuffer.kd,2,0,575,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,128,9728,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,0,0,0,0,3,3,0,0,4,4,0,0,4,4,0,0,17,17,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,4,0,0,1,0,1,0,0,0,0,0,14,14,0,0,0,0,0,0,1394,622268,25902,0,1,8,4572354260026659,4572423182848178,4572423182852184,4572354261895691
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,29321,29321,256,256,0,0,40,0,64,64,0x0,0x7f34562310c0,16,376,29088,977,322,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,9,9,0,0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,4,4,0,0,12,12,0,0,8,8,0,0,16,16,0,0,12,12,0,0,10,10,0,0,3,3,0,0,4,4,0,0,9,8,1,0,13,13,0,0,1186,96832,25212,0,1,4,4572354262734151,4572423182873856,4572423182876060,4572354263786306
203,__amd_rocclr_copyBuffer.kd,2,0,578,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,112,9024,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,0,0,0,0,3,3,0,0,4,4,0,0,4,4,0,0,17,17,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,14,14,0,0,0,0,0,0,1394,821626,25477,0,1,8,4572354263768770,4572423182879945,4572423182881387,4572354265630351
204,__amd_rocclr_copyBuffer.kd,2,0,580,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,118,9296,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,1,1,0,0,4,4,0,0,4,4,0,0,4,4,0,0,17,17,0,0,7,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,0,13,13,0,0,1,1,0,0,1394,108034,25546,0,1,8,4572354266466297,4572423182908467,4572423182911472,4572354267588776
205,__amd_rocclr_copyBuffer.kd,2,0,582,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,144,11008,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,5,5,0,0,4,4,0,0,0,0,0,0,6,6,0,0,4,4,0,0,4,4,0,0,17,17,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,0,13,13,0,0,1,1,0,0,1394,108682,25825,0,1,8,4572354268448647,4572423182934506,4572423182938632,4572354269492831
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,29321,29321,256,128,0,0,20,4,64,64,0x0,0x7f347466ecc0,108,350,28328,1272,496,0,0,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,14,10,4,0,16,12,4,0,20,12,8,0,21,13,8,0,20,16,4,0,20,16,4,0,24,16,8,0,28,20,8,0,10,6,4,0,12,8,4,0,8,8,0,0,9,9,0,0,16,12,4,0,16,12,4,0,12,12,0,0,13,13,0,0,1186,101084,23790,0,2,4,4572354270724241,4572423182979012,4572423182981776,4572354271719762
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,29321,29321,256,256,1536,48,28,4,80,64,0x0,0x7f3488218380,49,332,27744,1190,502,0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,11,10,1,0,7,7,0,0,8,8,0,0,12,12,0,0,16,16,0,0,13,13,0,0,12,12,0,0,15,15,0,0,14,14,0,0,10,10,0,0,10,10,0,0,14,14,0,0,6,6,0,0,6,6,0,0,5,5,0,0,6,6,0,0,1186,1329261,24747,0,1,4,4572354271706683,4572423182988666,4572423182992271,4572354273289762
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,29321,29321,256,256,0,0,12,4,32,64,0x0,0x7f34970957c0,8,186,14896,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,9,9,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,4,4,0,0,5,5,0,0,5,5,0,0,1186,697682,26141,0,1,4,4572354272280971,4572423183027083,4572423183028845,4572354274626027
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,29321,29321,256,256,0,0,24,0,32,64,0x0,0x7f344d669a40,4,120,9872,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,8,8,0,0,9,9,0,0,5,5,0,0,8,7,1,0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,5,5,0,0,1186,1321955,24797,0,1,4,4572354272843883,4572423183035615,4572423183037899,4572354275626055
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,29321,29321,256,256,0,0,40,0,32,64,0x0,0x7f344d669840,12,192,15744,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,8,8,0,0,12,12,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,6,6,0,0,1186,1070050,25514,0,1,4,4572354273795430,4572423183053121,4572423183055405,4572354277087686
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,29321,29321,256,256,0,0,36,4,80,64,0x0,0x7f344d047fc0,12,192,15120,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,5,5,0,0,4,4,0,0,8,8,0,0,5,5,0,0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,9,9,0,0,4,4,0,0,8,8,0,0,5,4,1,0,4,4,0,0,5,5,0,0,6,6,0,0,1186,1029460,25310,0,1,4,4572354274346835,4572423183070427,4572423183072510,4572354278530909
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,29321,29321,256,256,0,0,24,0,32,64,0x0,0x7f344d669a40,4,120,9688,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5,5,0,0,9,9,0,0,9,8,1,0,5,5,0,0,7,7,0,0,8,8,0,0,4,4,0,0,5,5,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,5,5,0,0,1186,1443941,25411,0,1,4,4572354275187307,4572423183086851,4572423183089215,4572354279463728
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,29321,29321,256,256,0,0,36,4,80,64,0x0,0x7f344cc53a80,12,194,16800,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,8,8,0,0,9,9,0,0,8,8,0,0,5,4,1,0,4,4,0,0,5,5,0,0,4,4,0,0,0,0,0,0,5,5,0,0,8,8,0,0,4,4,0,0,6,6,0,0,4,4,0,0,4,4,0,0,5,5,0,0,1186,952760,25517,0,1,4,4572354276186033,4572423183103315,4572423183105398,4572354280679144
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,29321,29321,256,256,512,0,8,0,32,64,0x0,0x7f344c88eec0,9,138,10336,453,252,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,8,8,0,0,5,4,1,0,0,0,0,0,6,6,0,0,4,4,0,0,8,8,0,0,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,0,5,5,0,0,1186,2001830,25278,0,1,4,4572354276752090,4572423183116134,4572423183117977,4572354281884346
215,__amd_rocclr_copyBuffer.kd,2,0,593,29321,29321,512,512,0,0,16,0,32,64,0x0,0x7f6c9c013a80,16,134,11072,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,5,5,0,0,5,5,0,0,1,1,0,0,1,1,0,0,4,4,0,0,4,4,0,0,17,17,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,13,13,0,0,1,1,0,0,1394,1703192,25723,0,1,8,4572354277586343,4572423183122704,4572423183125708,4572354283092702
216,__amd_rocclr_fillBufferAligned.kd,2,0,595,29321,29321,256,256,0,0,12,4,48,64,0x0,0x7f6c9c013a00,8,72,5856,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,4,4,0,0,8,8,0,0,0,0,0,0,0,0,0,0,12,12,0,0,3,3,0,0,4,4,0,0,4,4,0,0,4,4,0,0,9,9,0,0,4,4,0,0,4,4,0,0,14,13,1,0,1,1,0,0,1394,104819,25512,0,1,4,4572354283929328,4572423183158797,4572423183160600,4572354285052779
217,__amd_rocclr_fillBufferAligned.kd,2,0,596,29321,29321,256,256,0,0,12,4,48,64,0x0,0x7f6c9c013a00,8,90,6928,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,2,1,1,0,0,0,0,0,1394,907434,24995,0,1,4,4572354285031357,4572423183164606,4572423183166088,4572354286716077
218,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,597,29321,29321,256,256,0,0,8,0,16,64,0x0,0x7f3478d21100,12,388,31008,78,20,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6,6,0,0,0,0,0,0,4,4,0,0,1,1,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,4,4,0,0,0,0,0,0,4,0,4,0,4,0,4,0,1,0,1,0,1,1,0,0,1186,745432,24734,0,1,4,4572354285508172,4572423183170455,4572423183172137,4572354288025422
219,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,598,29321,29321,512,512,29184,0,52,4,48,64,0x0,0x7f344c88f040,56,1280,102404,2277,903,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4,4,0,0,6,6,0,0,0,0,0,0,5,5,0,0,5,5,0,0,5,5,0,0,11,10,1,0,4,4,0,0,4,4,0,0,9,9,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,11,9,2,0,5,5,0,0,1186,783034,25984,0,1,8,4572354285975572,4572423183186478,4572423183189162,4572354289324673
220,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,599,29321,29321,256,256,0,0,8,0,32,64,0x0,0x7f344c88b900,12,228,19032,151,28,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,9,9,0,0,5,4,1,0,4,4,0,0,4,4,0,0,4,4,0,0,6,6,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,2,0,0,1186,971408,46262,0,1,4,4572354286972776,4572423183192968,4572423183194330,4572354290773765
221,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,600,29321,29321,128,128,0,0,20,4,64,64,0x0,0x7f344c243780,14,202,15952,161,47,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5,5,0,0,6,6,0,0,8,7,1,0,4,4,0,0,2,2,0,0,1,1,0,0,1,1,0,0,1,1,0,0,8,8,0,0,12,12,0,0,6,6,0,0,8,8,0,0,4,4,0,0,4,4,0,0,1,1,0,0,1,1,0,0,1186,722916,58340,0,1,2,4572354287463582,4572423183206949,4572423183209072,4572354292193313
