Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
188,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,560,29074,29074,256,256,0,0,8,0,32,64,0x0,0x7dfb4488b900,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,0,0,0,0,1185,0,0,0,926,170,0,0,926,0,0,0,1343,0,0,0,958,0,0,0,2539,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,0,0,0,0,0,0,7075,1024188,0,0,0,4572348259918971,4572423182593963,4572423182595805,4572348263266829
189,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,561,29074,29074,128,128,0,0,20,4,64,64,0x0,0x7dfb44243780,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0,381,0,0,0,1154,0,0,0,1220,121,0,0,0,0,0,0,1833,0,0,0,638,0,0,0,3617,0,0,0,1577,0,0,0,1866,0,0,0,2746,0,0,0,1322,0,0,0,0,0,0,0,2415,0,0,0,2488,0,0,0,3252,0,0,0,2513,0,0,4139,1337886,817,0,0,4572348261071224,4572423182625169,4572423182627733,4572348264493011
190,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,562,29074,29074,256,256,0,0,12,4,32,64,0x0,0x7e038f2957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,129,0,0,0,1136,0,0,0,275,0,0,0,1031,0,0,0,1277,152,0,0,261,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,909,0,0,0,1862,0,0,0,902,0,0,0,959,0,0,0,1174,0,0,9815,659534,813,0,0,4572348261593566,4572423182641994,4572423182643876,4572348265791361
191,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,563,29074,29074,512,512,0,0,12,4,32,64,0x0,0x7dfb6c66eb00,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,2177,0,0,0,1530,0,0,0,1362,0,0,0,1348,0,0,0,1949,0,0,0,325,0,0,0,1085,182,0,0,1437,0,0,0,3071,0,0,0,2267,0,0,0,1606,0,0,0,2089,0,0,0,234,0,0,0,1300,0,0,0,1380,0,0,0,1851,0,0,4027,683323,0,0,0,4572348262432216,4572423182661182,4572423182663265,4572348267065294
192,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,564,29074,29074,1,1,512,80,36,4,80,64,0x0,0x7dfb43c182c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0,2496,0,0,0,3501,0,0,0,1428,0,0,0,2736,0,0,0,3060,561,0,0,2513,407,0,0,2025,0,0,0,3164,0,0,0,1427,394,0,0,1697,396,0,0,1764,383,0,0,1382,383,0,0,2872,408,0,0,2456,404,0,0,1734,403,0,0,2852,394,0,7083,544089,0,0,0,4572348263479463,4572423182677967,4572423182682293,4572348268358946
193,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,565,29074,29074,1,1,512,80,36,4,80,64,0x0,0x7dfb802182c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0,2516,564,0,0,3572,574,0,0,1478,0,0,0,1471,0,0,0,3265,0,0,0,2662,0,0,0,4505,0,0,0,3847,0,0,0,2804,569,0,0,3767,578,0,0,2462,600,0,0,2999,607,0,0,2374,694,0,0,979,579,0,0,3866,616,0,0,2041,614,0,7163,748354,813,0,0,4572348263934105,4572423182696234,4572423182699919,4572348269665807
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,29074,29074,256,256,0,0,12,4,32,64,0x0,0x7dfb4384c340,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,130,0,0,0,0,0,0,0,275,0,0,0,332,0,0,0,1524,0,0,0,260,0,0,0,0,0,0,0,1283,0,0,0,1006,0,0,0,1078,0,0,0,1083,0,0,0,1107,0,0,0,945,0,0,0,0,0,0,0,1119,181,0,0,2034,0,0,6985,757163,818,0,0,4572348264989916,4572423182724676,4572423182726559,4572348270999509
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,29074,29074,256,256,0,0,40,0,32,64,0x0,0x7dfb45669840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,950,0,0,0,231,0,0,0,606,0,0,0,0,0,0,0,1353,0,0,0,977,0,0,0,1978,0,0,0,962,0,0,0,2230,144,0,0,2242,0,0,0,935,0,0,0,925,0,0,0,999,0,0,0,959,0,0,0,2261,0,0,0,945,0,0,4142,620492,0,0,0,4572348266059527,4572423182740139,4572423182742142,4572348272324507
196,__amd_rocclr_copyBuffer.kd,2,0,568,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,869,0,0,0,1934,562,0,0,1293,0,0,0,934,0,0,0,1240,0,0,0,2127,0,0,0,718,0,0,0,0,0,0,0,243,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,965,0,0,0,0,0,0,10398,772054,0,0,0,4572348266503944,4572423182757204,4572423182759407,4572348273521216
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,29074,29074,256,256,0,0,52,4,32,64,0x0,0x7dfb80647380,0,0,0,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0,0,0,1133,0,0,0,909,0,0,0,0,0,0,0,1508,0,0,0,1415,0,0,0,1347,0,0,0,238,0,0,0,318,0,0,0,905,0,0,0,1835,0,0,0,942,0,0,0,1173,0,0,0,901,0,0,0,955,182,0,0,1205,0,0,8488,92716,0,0,0,4572348274242552,4572423182795701,4572423182797664,4572348275286865
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,29074,29074,256,256,0,0,40,0,64,64,0x0,0x7dfb4e2310c0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,2367,0,0,0,2211,0,0,0,939,0,0,0,926,0,0,0,2290,0,0,0,974,0,0,0,1004,0,0,0,1082,0,0,0,1794,144,0,0,3906,0,0,0,2910,0,0,0,2556,0,0,0,1361,0,0,0,534,0,0,0,1840,0,0,0,1445,0,0,6947,560922,77,0,0,4572348275277581,4572423182809601,4572423182811925,4572348276855614
199,__amd_rocclr_copyBuffer.kd,2,0,572,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,993,0,0,0,2834,576,0,0,946,0,0,0,942,0,0,0,1247,0,0,0,2394,0,0,0,719,0,0,0,0,0,0,0,242,0,0,0,1808,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,999,0,0,0,963,0,0,0,0,0,0,13665,1703530,816,0,0,4572348275755968,4572423182816131,4572423182818374,4572348278065042
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,29074,29074,256,256,0,0,40,0,64,64,0x0,0x7dfb4e2310c0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,2362,0,0,0,2438,0,0,0,931,0,0,0,920,0,0,0,2287,0,0,0,1489,0,0,0,1006,0,0,0,1090,0,0,0,1473,0,0,0,3896,0,0,0,3233,0,0,0,2547,0,0,0,1619,0,0,0,540,0,0,0,1549,181,0,0,1721,0,0,8516,96057,77,0,0,4572348278768401,4572423182841969,4572423182844253,4572348279765345
201,__amd_rocclr_copyBuffer.kd,2,0,575,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,861,0,0,0,2602,656,0,0,947,0,0,0,939,0,0,0,912,0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,0,0,293,0,0,0,0,0,0,10742,448745,0,0,0,4572348279748370,4572423182848178,4572423182852184,4572348281444026
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,29074,29074,256,256,0,0,40,0,64,64,0x0,0x7dfb4e2310c0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,2370,0,0,0,2449,0,0,0,932,0,0,0,924,0,0,0,2541,0,0,0,1486,0,0,0,1005,0,0,0,1087,0,0,0,1467,0,0,0,3895,0,0,0,2903,0,0,0,2552,0,0,0,1691,0,0,0,538,0,0,0,1543,181,0,0,1707,0,0,8516,95540,0,0,0,4572348282055940,4572423182873856,4572423182876060,4572348283053625
203,__amd_rocclr_copyBuffer.kd,2,0,578,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,863,0,0,0,2599,661,0,0,944,0,0,0,942,0,0,0,916,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,293,0,0,0,336,0,0,10675,815232,0,0,0,4572348283036590,4572423182879945,4572423182881387,4572348284576045
204,__amd_rocclr_copyBuffer.kd,2,0,580,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,867,0,0,0,2834,0,0,0,1223,0,0,0,938,0,0,0,1245,0,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,0,0,2143,0,0,0,0,0,0,0,0,0,0,994,0,0,0,342,0,0,0,267,0,0,12670,99036,0,0,0,4572348285263802,4572423182908467,4572423182911472,4572348286285932
205,__amd_rocclr_copyBuffer.kd,2,0,582,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1111,0,0,0,2832,0,0,0,947,0,0,0,938,0,0,0,1447,0,0,0,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,0,0,0,0,2118,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,267,0,0,12680,100148,0,0,0,4572348286854553,4572423182934506,4572423182938632,4572348287859268
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,29074,29074,256,128,0,0,20,4,64,64,0x0,0x7dfb6c66ecc0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,2.0,128.0,0,4489,577,0,0,4838,645,0,0,4290,1356,0,0,3934,1398,0,0,5577,612,0,0,5670,653,0,0,5976,1459,0,0,5573,1414,0,0,1762,1454,0,0,2022,1516,0,0,1402,0,0,0,1048,0,0,0,2705,539,0,0,2317,477,0,0,2972,0,0,0,2908,0,0,5592,99229,0,0,0,4572348288949669,4572423182979012,4572423182981776,4572348289925592
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,29074,29074,256,256,1536,48,28,4,80,64,0x0,0x7dfb80218380,34,31,3564,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0,1993,148,0,0,3658,0,0,0,1806,0,0,0,2172,0,0,0,3926,0,0,0,3502,0,0,0,3652,0,0,0,3899,0,0,0,2719,0,0,0,3671,0,0,0,2797,0,0,0,2816,0,0,0,1526,0,0,0,1498,0,0,0,2391,0,0,0,1512,0,0,7151,837826,77,0,0,4572348289913754,4572423182988666,4572423182992271,4572348291614198
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,29074,29074,256,256,0,0,12,4,32,64,0x0,0x7e038f2957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,379,0,0,0,1136,0,0,0,0,171,0,0,1032,0,0,0,1277,0,0,0,261,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,909,0,0,0,1860,0,0,0,899,0,0,0,958,0,0,0,933,0,0,9818,725838,819,0,0,4572348290440583,4572423183027083,4572423183028845,4572348292929282
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,29074,29074,256,256,0,0,24,0,32,64,0x0,0x7dfb45669a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,951,0,0,0,1179,0,0,0,2558,0,0,0,915,0,0,0,2443,152,0,0,2274,0,0,0,2404,0,0,0,1416,0,0,0,1291,0,0,0,1499,0,0,0,1356,0,0,0,1364,0,0,0,1343,0,0,0,1308,0,0,0,2348,0,0,0,1366,0,0,4140,569392,0,0,0,4572348290892111,4572423183035615,4572423183037899,4572348294120733
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,29074,29074,256,256,0,0,40,0,32,64,0x0,0x7dfb45669840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1206,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,1346,0,0,0,979,0,0,0,1987,181,0,0,957,0,0,0,2448,0,0,0,2241,0,0,0,934,0,0,0,922,0,0,0,998,0,0,0,957,0,0,0,1973,0,0,0,945,0,0,4145,1413958,0,0,0,4572348291874593,4572423183053121,4572423183055405,4572348295175932
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,29074,29074,256,256,0,0,36,4,80,64,0x0,0x7dfb45047fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,130,0,0,0,233,0,0,0,1362,0,0,0,1356,0,0,0,1953,0,0,0,2494,0,0,0,3056,0,0,0,1415,0,0,0,1708,0,0,0,1298,0,0,0,1351,0,0,0,1333,0,0,0,1341,151,0,0,2215,0,0,0,2333,0,0,0,1362,0,0,7006,1395604,1017,0,0,4572348292340411,4572423183070427,4572423183072510,4572348296196000
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,29074,29074,256,256,0,0,24,0,32,64,0x0,0x7dfb45669a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1334,0,0,0,1176,0,0,0,2295,170,0,0,922,0,0,0,2448,0,0,0,2538,0,0,0,2408,0,0,0,1417,0,0,0,1280,0,0,0,1307,0,0,0,1349,0,0,0,1575,0,0,0,1350,0,0,0,1311,0,0,0,2350,0,0,0,1366,0,0,4140,988528,820,0,0,4572348293465875,4572423183086851,4572423183089215,4572348297253954
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,29074,29074,256,256,0,0,36,4,80,64,0x0,0x7dfb44c53a80,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,526,0,0,0,896,0,0,0,768,0,0,0,475,0,0,0,1794,152,0,0,1536,0,0,0,1876,0,0,0,504,0,0,0,524,0,0,0,527,0,0,0,500,0,0,0,724,0,0,0,824,0,0,0,1536,0,0,0,972,0,0,0,0,0,0,7181,745301,0,0,0,4572348294379856,4572423183103315,4572423183105398,4572348298276595
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,29074,29074,256,256,512,0,8,0,32,64,0x0,0x7dfb4488eec0,31,20,1497,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1281,0,0,0,1501,0,0,0,1344,171,0,0,0,0,0,0,1951,0,0,0,1320,0,0,0,3735,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,1938,0,0,0,1359,0,0,7078,992727,0,0,0,4572348294886685,4572423183116134,4572423183117977,4572348299536127
215,__amd_rocclr_copyBuffer.kd,2,0,593,29074,29074,512,512,0,0,16,0,32,64,0x0,0x7e3b96c13a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,993,0,0,0,3071,0,0,0,1223,0,0,0,942,0,0,0,1249,0,0,0,2389,0,0,0,717,0,0,0,240,0,0,0,0,0,0,0,1809,0,0,0,230,2132,0,0,0,0,0,0,0,0,0,0,996,0,0,0,1029,0,0,0,0,0,0,14631,549352,819,0,0,4572348295634780,4572423183122704,4572423183125708,4572348300821277
