Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
48,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,146,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423099393375,4572423099402597,4572423099591196,4572423099591698
49,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,150,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423099625939,4572423099634860,4572423099823900,4572423099824422
50,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,154,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423099856299,4572423099865641,4572423100052317,4572423100052880
51,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,158,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423100086309,4572423100095381,4572423100280254,4572423100280787
52,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,162,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423100312934,4572423100321795,4572423100506749,4572423100507392
53,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,166,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423100540270,4572423100549171,4572423100733764,4572423100734187
54,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,170,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423100766615,4572423100776507,4572423100960219,4572423100960742
55,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,174,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423100994361,4572423101003323,4572423101184270,4572423101184613
56,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,178,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423101217041,4572423101225972,4572423101406759,4572423101407132
57,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,182,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423101441492,4572423101450744,4572423101631531,4572423101632475
58,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,186,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423101665323,4572423101674234,4572423101854781,4572423101855294
59,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,190,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423101888523,4572423101897324,4572423102077270,4572423102077542
60,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,194,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423102110661,4572423102119452,4572423102299078,4572423102299550
61,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,198,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423102332329,4572423102341260,4572423102521126,4572423102521519
62,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,202,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423102554337,4572423102563308,4572423102742733,4572423102743156
63,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,206,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423102776656,4572423102785877,4572423102965262,4572423102965715
64,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,210,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423102999375,4572423103008366,4572423103186309,4572423103186892
65,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,214,32285,32285,77824,256,64000,0,128,352,112,64,0x0,0x7ecb8fe17980,4572423103220141,4572423103229252,4572423103407155,4572423103407478
66,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,217,32285,32285,2097152,256,0,0,12,4,16,64,0x0,0x7ecbbe32ed00,4572423106439259,4572423106453517,4572423106469421,4572423106470104
67,micro_tk(micro_globals) [clone .kd],2,0,218,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423106744851,4572423106757366,4572423106928419,4572423106928472
68,micro_tk(micro_globals) [clone .kd],2,0,220,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423106952818,4572423106960827,4572423107129436,4572423107129709
69,micro_tk(micro_globals) [clone .kd],2,0,222,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423107149719,4572423107157438,4572423107323523,4572423107323666
70,micro_tk(micro_globals) [clone .kd],2,0,224,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423107342965,4572423107350763,4572423107517890,4572423107517963
71,micro_tk(micro_globals) [clone .kd],2,0,226,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423107535379,4572423107543608,4572423107717826,4572423107717869
72,micro_tk(micro_globals) [clone .kd],2,0,228,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423107737428,4572423107746027,4572423107916559,4572423107916632
73,micro_tk(micro_globals) [clone .kd],2,0,230,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423107934198,4572423107942117,4572423108111287,4572423108111791
74,micro_tk(micro_globals) [clone .kd],2,0,232,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423108127845,4572423108135723,4572423108308058,4572423108308131
75,micro_tk(micro_globals) [clone .kd],2,0,234,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423108323654,4572423108331533,4572423108504949,4572423108504972
76,micro_tk(micro_globals) [clone .kd],2,0,236,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423108520956,4572423108529906,4572423108702641,4572423108702794
77,micro_tk(micro_globals) [clone .kd],2,0,239,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423108747200,4572423108754878,4572423108934744,4572423108935148
78,micro_tk(micro_globals) [clone .kd],2,0,244,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423108988106,4572423108996035,4572423109237632,4572423109238416
79,micro_tk(micro_globals) [clone .kd],2,0,249,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423109287629,4572423109298562,4572423109511076,4572423109511540
80,micro_tk(micro_globals) [clone .kd],2,0,254,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423109558079,4572423109566478,4572423109778912,4572423109779115
81,micro_tk(micro_globals) [clone .kd],2,0,259,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423109825123,4572423109833512,4572423110048390,4572423110048964
82,micro_tk(micro_globals) [clone .kd],2,0,264,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423110095673,4572423110105474,4572423110324358,4572423110324982
83,micro_tk(micro_globals) [clone .kd],2,0,269,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423110369098,4572423110377276,4572423110595639,4572423110596414
84,micro_tk(micro_globals) [clone .kd],2,0,274,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423110639207,4572423110646915,4572423110865638,4572423110866333
85,micro_tk(micro_globals) [clone .kd],2,0,279,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423110913312,4572423110922642,4572423111128867,4572423111129502
86,micro_tk(micro_globals) [clone .kd],2,0,284,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423111175980,4572423111184149,4572423111386648,4572423111387363
87,micro_tk(micro_globals) [clone .kd],2,0,289,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423111429605,4572423111437803,4572423111640423,4572423111640787
88,micro_tk(micro_globals) [clone .kd],2,0,294,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423111681477,4572423111691178,4572423111893277,4572423111893811
89,micro_tk(micro_globals) [clone .kd],2,0,299,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423111937596,4572423111945554,4572423112137838,4572423112138583
90,micro_tk(micro_globals) [clone .kd],2,0,304,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423112178752,4572423112186790,4572423112376871,4572423112377005
91,micro_tk(micro_globals) [clone .kd],2,0,309,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423112416824,4572423112424742,4572423112614502,4572423112615087
92,micro_tk(micro_globals) [clone .kd],2,0,314,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423112653344,4572423112661372,4572423112851052,4572423112851337
93,micro_tk(micro_globals) [clone .kd],2,0,319,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423112891236,4572423112899403,4572423113085759,4572423113086063
94,micro_tk(micro_globals) [clone .kd],2,0,324,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423113125332,4572423113133189,4572423113317982,4572423113318297
95,micro_tk(micro_globals) [clone .kd],2,0,329,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423113357014,4572423113364451,4572423113549885,4572423113550290
96,micro_tk(micro_globals) [clone .kd],2,0,334,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423113588596,4572423113596594,4572423113782789,4572423113783174
97,micro_tk(micro_globals) [clone .kd],2,0,339,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423113822292,4572423113830540,4572423114015533,4572423114015818
98,micro_tk(micro_globals) [clone .kd],2,0,344,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423114053824,4572423114062242,4572423114247836,4572423114248121
99,micro_tk(micro_globals) [clone .kd],2,0,349,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423114285186,4572423114292943,4572423114477976,4572423114478171
100,micro_tk(micro_globals) [clone .kd],2,0,354,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423114516387,4572423114524485,4572423114709318,4572423114709583
101,micro_tk(micro_globals) [clone .kd],2,0,359,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423114747419,4572423114755146,4572423114940380,4572423114941075
102,micro_tk(micro_globals) [clone .kd],2,0,364,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423114979061,4572423114987329,4572423115173484,4572423115174049
103,micro_tk(micro_globals) [clone .kd],2,0,369,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423115212226,4572423115220313,4572423115406469,4572423115406813
104,micro_tk(micro_globals) [clone .kd],2,0,374,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423115445030,4572423115452937,4572423115638612,4572423115639097
105,micro_tk(micro_globals) [clone .kd],2,0,379,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423115677433,4572423115685120,4572423115871195,4572423115871610
106,micro_tk(micro_globals) [clone .kd],2,0,384,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423115910037,4572423115918105,4572423116102417,4572423116103012
107,micro_tk(micro_globals) [clone .kd],2,0,389,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423116141950,4572423116150007,4572423116334320,4572423116334665
108,micro_tk(micro_globals) [clone .kd],2,0,394,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423116372461,4572423116380388,4572423116564139,4572423116564595
109,micro_tk(micro_globals) [clone .kd],2,0,399,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423116602110,4572423116610087,4572423116794199,4572423116794915
110,micro_tk(micro_globals) [clone .kd],2,0,404,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423116833152,4572423116841149,4572423117023819,4572423117024074
111,micro_tk(micro_globals) [clone .kd],2,0,409,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423117062551,4572423117070207,4572423117251315,4572423117251900
112,micro_tk(micro_globals) [clone .kd],2,0,414,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423117292160,4572423117300468,4572423117481856,4572423117482151
113,micro_tk(micro_globals) [clone .kd],2,0,419,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423117520568,4572423117528565,4572423117710353,4572423117710909
114,micro_tk(micro_globals) [clone .kd],2,0,424,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423117749967,4572423117757503,4572423117938891,4572423117939046
115,micro_tk(micro_globals) [clone .kd],2,0,429,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423117975790,4572423117983557,4572423118165186,4572423118165811
116,micro_tk(micro_globals) [clone .kd],2,0,434,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423118202816,4572423118211013,4572423118392642,4572423118393187
117,micro_tk(micro_globals) [clone .kd],2,0,439,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423118429731,4572423118437268,4572423118618816,4572423118618991
