Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
201,__amd_rocclr_copyBuffer.kd,2,0,575,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,66,57,5252,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,5,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,121733,10968,0,527034,0,8,552318,552318,4572342312912696,4572423182848178,4572423182852184,4572342314752284
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,28827,28827,256,256,0,0,40,0,64,64,0x0,0x76204a8310c0,4,245,217,16972,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,9,0,0,0,5,0,0,0,11,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,12,0,0,0,4,0,0,0,8,0,1,0,12,0,0,0,16,0,0,0,10,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,42616,12710,0,82006,0,4,106659,106659,4572342315537635,4572423182873856,4572423182876060,4572342316678131
203,__amd_rocclr_copyBuffer.kd,2,0,578,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,66,69,5416,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,132839,11114,0,583293,0,8,608835,608835,4572342316659263,4572423182879945,4572423182881387,4572342318566953
204,__amd_rocclr_copyBuffer.kd,2,0,580,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,75,69,5052,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,41882,16776,0,86392,0,8,111542,111542,4572342319390911,4572423182908467,4572423182911472,4572342320517997
205,__amd_rocclr_copyBuffer.kd,2,0,582,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,75,65,5396,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,42827,16776,0,90205,0,8,115445,115445,4572342321604943,4572423182934506,4572423182938632,4572342322718018
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,28827,28827,256,128,0,0,20,4,64,64,0x0,0x76207c66ecc0,4,228,122,9072,0,0,0,0,0.0,0.0,0.0,16.0,512.0,512.0,256.0,256.0,9,0,8,8,14,0,8,8,13,0,4,4,14,0,4,4,17,0,8,8,18,0,8,8,20,0,4,4,16,0,4,4,5,0,0,0,10,0,0,0,8,0,4,4,10,0,4,4,12,0,0,0,12,0,0,0,16,0,4,4,12,0,4,4,42654,9611,0,85122,0,4,108688,108688,4572342323492333,4572423182979012,4572423182981776,4572342324584106
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,28827,28827,256,256,1536,48,28,4,80,64,0x0,0x76204ac18380,4,256,189,16364,0,0,0,0,0.0,0.0,0.0,1.0,272.0,272.0,256.0,16.0,10,0,0,0,14,0,0,0,19,0,0,0,13,0,0,0,8,0,0,0,7,0,0,0,10,0,1,0,7,0,0,0,5,0,0,0,6,0,0,0,10,0,0,0,6,0,0,0,12,0,0,0,10,0,0,0,16,0,0,0,11,0,0,0,328359,7401,0,1655837,0,4,1680818,1680818,4572342324570777,4572423182988666,4572423182992271,4572342326259202
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,28827,28827,256,256,0,0,12,4,32,64,0x0,0x7658900957c0,4,59,79,6496,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,347956,7586,0,1753814,0,4,1786848,1786848,4572342325158585,4572423183027083,4572423183028845,4572342327695495
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,28827,28827,256,256,0,0,24,0,32,64,0x0,0x762041c69a40,4,341,150,12620,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,11,0,0,0,8,0,0,0,5,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,13,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,262902,7269,0,1295534,0,4,1320553,1320553,4572342325691443,4572423183035615,4572423183037899,4572342328923811
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,28827,28827,256,256,0,0,40,0,32,64,0x0,0x762041c69840,4,355,130,10812,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,340889,7268,0,1721284,0,4,1748500,1748500,4572342326791278,4572423183053121,4572423183055405,4572342330118256
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,28827,28827,256,256,0,0,36,4,80,64,0x0,0x762041647fc0,4,252,155,12516,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,10,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,5,0,0,0,12,0,0,0,4,0,0,0,4,0,1,0,6,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,203894,10202,0,975526,0,4,1000358,1000358,4572342327960266,4572423183070427,4572423183072510,4572342331521931
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,28827,28827,256,256,0,0,24,0,32,64,0x0,0x762041c69a40,4,341,146,12352,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,11,0,0,0,10,0,0,0,5,0,0,0,4,0,0,0,6,0,1,0,4,0,0,0,13,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,212338,7261,0,986966,0,4,1042082,1042082,4572342328524070,4572423183086851,4572423183089215,4572342333060285
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,28827,28827,256,256,0,0,36,4,80,64,0x0,0x762041253a80,4,252,145,11576,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,9,0,0,0,4,0,0,0,5,0,1,0,8,0,0,0,10,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,217789,10341,0,1052977,0,4,1077691,1077691,4572342329436689,4572423183103315,4572423183105398,4572342334517989
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,28827,28827,256,256,512,0,8,0,32,64,0x0,0x762040e8eec0,4,82,99,7644,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,9,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,5,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,199963,10382,0,951719,0,4,977070,977070,4572342330705224,4572423183116134,4572423183117977,4572342336027190
215,__amd_rocclr_copyBuffer.kd,2,0,593,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,75,76,5256,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,10,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,229748,15608,0,1120079,0,8,1145428,1145428,4572342331791219,4572423183122704,4572423183125708,4572342337515059
216,__amd_rocclr_fillBufferAligned.kd,2,0,595,28827,28827,256,256,0,0,12,4,48,64,0x0,0x76589353ba00,4,42,59,4944,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,9,0,0,0,8,0,0,0,6,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,8,0,0,0,4,0,0,0,8,0,1,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40587,17003,0,81339,0,4,106234,106234,4572342338221242,4572423183158797,4572423183160600,4572342339396049
217,__amd_rocclr_fillBufferAligned.kd,2,0,596,28827,28827,256,256,0,0,12,4,48,64,0x0,0x76589353ba00,4,42,62,5004,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93207,0,0,357598,0,4,385861,385861,4572342339375659,4572423183164606,4572423183166088,4572342341095871
218,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,597,28827,28827,256,256,0,0,8,0,16,64,0x0,0x76388b721100,4,18,71,5416,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,4,5,0,4,4,4,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,229407,9999,0,1095075,0,4,1141703,1141703,4572342339863920,4572423183170455,4572423183172137,4572342342527257
219,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,598,28827,28827,512,512,29184,0,52,4,48,64,0x0,0x762040e8f040,8,493,277,23100,0,0,0,0,0.0,0.0,0.0,3.0,208.0,208.0,16.0,192.0,9,0,1,0,2,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,12,0,0,0,4,0,0,0,9,0,2,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,14,0,0,0,4,0,0,0,250801,10379,0,1229487,0,8,1254902,1254902,4572342340341927,4572423183186478,4572423183189162,4572342343654443
220,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,599,28827,28827,256,256,0,0,8,0,32,64,0x0,0x762040e8b900,4,31,80,6384,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,5,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,262399,10390,0,1295417,0,4,1320746,1320746,4572342341349346,4572423183192968,4572423183194330,4572342344973313
221,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,600,28827,28827,128,128,0,0,20,4,64,64,0x0,0x762040843780,2,32,32,2356,0,0,0,0,0.0,0.0,0.0,1.0,96.0,96.0,80.0,16.0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,7,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,10,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,146523,7268,0,632778,0,2,679844,679844,4572342341856145,4572423183206949,4572423183209072,4572342346484696
222,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,601,28827,28827,256,256,0,0,12,4,32,64,0x0,0x7658900957c0,4,59,79,6604,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,206680,7079,0,897513,0,4,1014483,1014483,4572342342782374,4572423183223653,4572423183225376,4572342347983752
223,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,602,28827,28827,512,512,0,0,12,4,32,64,0x0,0x76207c66eb00,8,38,137,10432,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,16.0,64.0,8,0,1,0,8,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,245489,7403,0,1157165,0,8,1224543,1224543,4572342343345617,4572423183239877,4572423183241680,4572342349429589
224,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,603,28827,28827,1,1,512,80,36,4,80,64,0x0,0x7620402182c0,1,44,55,4220,0,0,0,0,0.0,0.0,0.0,5.0,704.0,704.0,352.0,352.0,19,0,0,0,12,0,0,0,14,0,1,0,14,0,0,0,9,0,1,0,11,0,1,0,12,0,0,0,8,0,0,0,9,0,1,0,2,0,1,0,12,0,1,0,7,0,1,0,9,0,1,0,9,0,1,0,11,0,1,0,9,0,1,0,195360,10327,0,876711,0,1,950264,950264,4572342344154563,4572423183257023,4572423183260868,4572342350916166
225,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,604,28827,28827,1,1,512,80,36,4,80,64,0x0,0x76204ac182c0,1,44,48,3856,0,0,0,0,0.0,0.0,0.0,5.0,704.0,704.0,352.0,352.0,12,0,1,0,16,0,1,0,18,0,0,0,11,0,0,0,9,0,0,0,8,0,0,0,14,0,0,0,8,0,0,0,8,0,1,0,5,0,1,0,9,0,2,0,6,0,1,0,7,0,1,0,9,0,1,0,17,0,1,0,9,0,1,0,129984,10580,0,570009,0,1,594848,594848,4572342345245315,4572423183275690,4572423183279055,4572342352381251
226,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,605,28827,28827,256,256,0,0,12,4,32,64,0x0,0x76203fe4c340,4,51,91,7068,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,4,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,189484,10085,0,895019,0,4,920148,920148,4572342345730982,4572423183290111,4572423183291794,4572342353889140
227,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,606,28827,28827,256,256,0,0,40,0,32,64,0x0,0x762041c69840,4,355,134,10808,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,8,0,0,0,8,0,1,0,4,0,0,0,128551,7335,0,558866,0,4,583696,583696,4572342346754595,4572423183298604,4572423183300847,4572342355367756
228,__amd_rocclr_copyBuffer.kd,2,0,607,28827,28827,512,512,0,0,16,0,32,64,0x0,0x76589353ba80,8,66,57,5248,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,132885,14644,0,589761,0,8,615412,615412,4572342347247965,4572423183313706,4572423183317632,4572342356845480
