Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
190,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,562,29815,29815,256,256,0,0,12,4,32,64,0x0,0x7a63ca6957c0,2139165,4,2974,4073,0,12024,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,203,0,0,180,0,0,8540976.0,496690,0,0,0,533811,533811,4572366218709127,4572423182641994,4572423182643876,4572366223085144
191,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,563,29815,29815,512,512,0,0,12,4,32,64,0x0,0x7a63a7e6eb00,2133305,8,3890,4229,0,15716,12,2,0.0,2.0,1.0,0.0,1.0,2.0,181,0,0,208,0,0,194,0,0,183,0,0,172,0,0,170,1,0,0,0,0,168,0,0,178,0,0,191,0,0,222,0,0,211,0,0,194,0,0,179,0,0,170,0,0,0,0,0,8518448.0,494538,0,0,0,532403,532403,4572366219675184,4572423182661182,4572423182663265,4572366224270156
192,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,564,29815,29815,1,1,512,80,36,4,80,64,0x0,0x7a637f2182c0,2153393,1,2481,9949,0,9948,23,5,0.0,10.0,2.0,12.0,2.0,26.0,180,0,0,211,0,0,179,0,0,193,0,0,172,1,0,0,1,0,198,0,0,183,1,0,179,1,0,198,1,0,193,1,0,183,1,0,202,1,0,170,1,0,211,1,0,179,1,0,8599264.0,501168,0,0,0,537454,537454,4572366220110798,4572423182677967,4572423182682293,4572366225456229
193,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,565,29815,29815,1,1,512,80,36,4,80,64,0x0,0x7a6389c182c0,3150325,1,2295,9205,0,9204,23,5,0.0,10.0,2.0,12.0,2.0,26.0,0,1,0,185,1,0,212,0,0,225,0,0,188,0,0,174,0,0,190,0,0,168,1,0,182,1,0,199,1,0,207,1,0,220,1,0,169,1,0,182,1,0,171,1,0,164,1,0,12587776.0,749088,0,0,0,786736,786736,4572366220997779,4572423182696234,4572423182699919,4572366226690203
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,29815,29815,256,256,0,0,12,4,32,64,0x0,0x7a637ee4c340,3279101,4,2844,3973,0,11516,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,182,1,0,172,0,0,0,0,0,0,0,0,0,0,0,215,0,0,207,0,0,0,0,0,179,0,0,0,0,0,0,0,0,171,0,0,173,0,0,13101600.0,781717,0,0,0,818850,818850,4572366221456727,4572423182724676,4572423182726559,4572366227902214
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,29815,29815,256,256,0,0,40,0,32,64,0x0,0x7a6380c69840,3128729,4,4347,4705,0,17464,180,2,0.0,3.0,1.0,0.0,1.0,3.0,184,0,0,210,0,0,196,0,0,186,1,0,172,0,0,171,0,0,0,0,0,0,0,0,178,0,0,183,0,0,178,0,0,179,0,0,186,0,0,170,0,0,171,0,0,165,1,0,12501456.0,743933,0,0,0,781341,781341,4572366222279403,4572423182740139,4572423182742142,4572366229178311
196,__amd_rocclr_copyBuffer.kd,2,0,568,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,3521333,8,3103,4381,0,12668,8,40,0.0,2.0,2.0,0.0,0.0,2.0,181,0,0,195,0,0,0,0,0,0,0,0,172,0,0,0,0,0,182,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14071952.0,841620,0,0,0,879497,879497,4572366222722028,4572423182757204,4572423182759407,4572366230357864
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,29815,29815,256,256,0,0,52,4,32,64,0x0,0x7a63bc247380,392917,4,3550,4161,0,14304,40,3,0.0,3.0,1.0,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,170,1,0,174,0,0,168,0,0,0,0,0,0,0,0,180,0,0,0,0,0,185,0,0,194,1,0,211,0,0,165,0,0,1557664.0,60082,0,0,0,97354,97354,4572366230803763,4572423182795701,4572423182797664,4572366231878351
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,29815,29815,256,256,0,0,40,0,64,64,0x0,0x7a63898310c0,1707933,4,5994,6053,0,24024,184,1,0.0,2.0,1.0,0.0,1.0,2.0,181,0,0,181,0,0,180,0,0,182,0,0,203,0,0,0,0,0,174,0,0,168,0,0,178,0,0,195,0,0,178,0,0,189,0,0,195,0,0,170,0,0,219,0,0,179,1,0,6819440.0,389387,0,0,0,426215,426215,4572366231870339,4572423182809601,4572423182811925,4572366233424416
199,__amd_rocclr_copyBuffer.kd,2,0,572,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,4164301,8,3335,4417,0,13528,8,40,0.0,2.0,2.0,0.0,0.0,2.0,181,0,0,209,0,0,0,0,0,0,0,0,186,0,0,171,0,0,196,0,0,0,0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16642976.0,1001982,0,0,0,1040186,1040186,4572366232270010,4572423182816131,4572423182818374,4572366234641465
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,29815,29815,256,256,0,0,40,0,64,64,0x0,0x7a63898310c0,394237,4,6259,6337,0,25172,184,1,0.0,2.0,1.0,0.0,1.0,2.0,180,0,0,181,0,0,179,0,0,182,0,0,201,0,0,0,0,0,174,0,0,168,0,0,179,0,0,195,0,0,177,0,0,203,0,0,178,0,0,171,1,0,203,0,0,180,0,0,1561920.0,59620,0,0,0,97620,97620,4572366235219609,4572423182841969,4572423182844253,4572366236231044
201,__amd_rocclr_copyBuffer.kd,2,0,575,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,2385249,8,3315,4205,0,13480,8,40,0.0,2.0,2.0,0.0,0.0,2.0,180,0,0,208,0,0,0,0,0,0,0,0,186,0,0,171,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0,9526080.0,557738,0,0,0,595380,595380,4572366236214870,4572423182848178,4572423182852184,4572366237805912
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,29815,29815,256,256,0,0,40,0,64,64,0x0,0x7a63898310c0,393701,4,6175,6233,0,24756,184,1,0.0,2.0,1.0,0.0,1.0,2.0,180,0,0,181,0,0,180,0,0,182,0,0,203,0,0,0,1,0,174,0,0,168,0,0,179,0,0,195,0,0,177,0,0,180,0,0,179,0,0,170,0,0,219,0,0,179,0,0,1561424.0,59938,0,0,0,97589,97589,4572366238376616,4572423182873856,4572423182876060,4572366239347221
203,__amd_rocclr_copyBuffer.kd,2,0,578,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,1835877,8,3268,4033,0,13280,8,40,0.0,2.0,2.0,0.0,0.0,2.0,180,0,0,209,0,0,0,0,0,0,0,0,186,0,0,171,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0,7330672.0,420414,0,0,0,458167,458167,4572366239330616,4572423182879945,4572423182881387,4572366240899855
204,__amd_rocclr_copyBuffer.kd,2,0,580,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,428997,8,3830,6873,0,15416,8,40,0.0,8.0,2.0,6.0,0.0,8.0,181,0,0,211,0,0,0,0,0,182,1,0,188,0,0,173,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702528.0,68941,0,0,0,106408,106408,4572366241468436,4572423182908467,4572423182911472,4572366242418480
205,__amd_rocclr_copyBuffer.kd,2,0,582,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,430413,8,4144,6861,0,16832,8,40,0.0,8.0,2.0,6.0,0.0,8.0,180,0,0,204,1,0,0,0,0,0,0,0,181,0,0,170,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707936.0,69048,0,0,0,106746,106746,4572366243345019,4572423182934506,4572423182938632,4572366244285519
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,29815,29815,256,128,0,0,20,4,64,64,0x0,0x7a63a7e6ecc0,404125,4,6200,12471,0,24900,144,96,1439.0,32.0,4.0,89.0,0.0,128.0,395,4,0,183,4,0,373,4,0,403,4,0,367,4,0,399,4,0,370,4,0,387,4,0,220,0,0,215,0,0,371,0,0,236,0,0,382,0,0,417,0,0,384,0,0,369,0,0,1601328.0,64751,0,0,0,100083,100083,4572366245245218,4572423182979012,4572423182981776,4572366246144497
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,29815,29815,256,256,1536,48,28,4,80,64,0x0,0x7a6389c18380,1621949,4,8864,9301,0,35568,179,14,67.0,5.0,1.0,14.0,1.0,65.0,204,2,0,0,2,0,179,2,0,210,2,0,188,2,0,173,2,0,214,2,0,182,2,0,209,2,0,201,2,0,185,2,0,179,2,0,185,2,0,167,2,0,189,2,0,171,2,0,6473632.0,367228,0,0,0,404602,404602,4572366246133350,4572423182988666,4572423182992271,4572366247717312
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,29815,29815,256,256,0,0,12,4,32,64,0x0,0x7a63ca6957c0,2204377,4,2630,3693,0,10576,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,203,0,0,180,0,0,8805280.0,513104,0,0,0,550330,550330,4572366246601532,4572423183027083,4572423183028845,4572366248897175
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,29815,29815,256,256,0,0,24,0,32,64,0x0,0x7a6380c69a40,2133433,4,4767,4841,0,19116,180,1,0.0,2.0,1.0,0.0,1.0,2.0,193,0,0,183,0,0,218,0,0,207,1,0,0,0,0,171,0,0,174,0,0,177,0,0,189,0,0,183,0,0,208,0,0,199,0,0,169,0,0,167,0,0,171,0,0,165,0,0,8519632.0,495324,0,0,0,532477,532477,4572366246997638,4572423183035615,4572423183037899,4572366250123178
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,29815,29815,256,256,0,0,40,0,32,64,0x0,0x7a6380c69840,2254849,4,4356,4569,0,17500,180,2,0.0,3.0,1.0,0.0,1.0,3.0,181,0,0,224,1,0,210,0,0,201,0,0,187,0,0,170,0,0,0,0,0,0,0,0,178,0,0,183,0,0,176,0,0,179,0,0,185,0,0,170,0,0,172,0,0,165,0,0,9005424.0,525499,0,0,0,562839,562839,4572366247946470,4572423183053121,4572423183055405,4572366251291975
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,29815,29815,256,256,0,0,36,4,80,64,0x0,0x7a6380647fc0,3131445,4,5167,5553,0,20796,180,0,0.0,3.0,1.0,0.0,1.0,3.0,0,0,0,0,0,0,179,0,0,209,0,0,0,0,0,181,1,0,213,0,0,179,1,0,178,0,0,184,0,0,178,0,0,179,0,0,169,0,0,192,0,0,171,0,0,165,0,0,12512096.0,745253,0,0,0,782006,782006,4572366248449634,4572423183070427,4572423183072510,4572366252566539
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,29815,29815,256,256,0,0,24,0,32,64,0x0,0x7a6380c69a40,2808541,4,4775,4877,0,19164,180,1,0.0,2.0,1.0,0.0,1.0,2.0,202,0,0,187,1,0,223,0,0,211,0,0,0,0,0,173,0,0,174,0,0,167,0,0,189,0,0,183,0,0,208,0,0,204,0,0,169,0,0,167,0,0,170,0,0,165,0,0,11221712.0,663994,0,0,0,701357,701357,4572366249308714,4572423183086851,4572423183089215,4572366253731060
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,29815,29815,256,256,0,0,36,4,80,64,0x0,0x7a6380253a80,3365521,4,5065,5953,0,20316,180,0,0.0,3.0,1.0,0.0,1.0,3.0,180,0,0,181,0,0,180,0,0,182,1,0,0,0,0,170,0,0,174,0,0,168,0,0,0,0,0,0,0,0,177,0,0,187,0,0,172,0,0,183,1,0,199,0,0,164,0,0,13448128.0,803635,0,0,0,840508,840508,4572366250331926,4572423183103315,4572423183105398,4572366254914480
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,29815,29815,256,256,512,0,8,0,32,64,0x0,0x7a637fe8eec0,4109093,4,4167,4677,0,16748,159,0,0.0,2.0,1.0,0.0,1.0,2.0,197,0,0,211,0,0,221,0,0,235,0,0,172,0,0,170,1,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,168,0,0,0,0,0,0,0,0,16423728.0,989221,0,0,0,1026483,1026483,4572366250733480,4572423183116134,4572423183117977,4572366255938072
215,__amd_rocclr_copyBuffer.kd,2,0,593,29815,29815,512,512,0,0,16,0,32,64,0x0,0x7a9bd1773a80,4415109,8,4051,6953,0,16300,8,40,0.0,8.0,2.0,6.0,0.0,8.0,180,0,0,208,0,0,0,0,0,182,1,0,186,0,0,171,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17646768.0,1065263,0,0,0,1102923,1102923,4572366251718947,4572423183122704,4572423183125708,4572366256978280
216,__amd_rocclr_fillBufferAligned.kd,2,0,595,29815,29815,256,256,0,0,12,4,48,64,0x0,0x7a9bd1773a00,416637,4,2362,3485,0,9528,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,195,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,214,0,0,186,1,0,169,0,0,187,0,0,0,0,0,164,0,0,1653792.0,65458,0,0,0,103362,103362,4572366257608581,4572423183158797,4572423183160600,4572366258627337
217,__amd_rocclr_fillBufferAligned.kd,2,0,596,29815,29815,256,256,0,0,12,4,48,64,0x0,0x7a9bd1773a00,4611141,4,2247,3157,0,9052,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,184,0,0,231,0,0,219,0,0,168,0,0,192,0,0,0,0,0,165,0,0,18430528.0,1114269,0,0,0,1151908,1151908,4572366258607177,4572423183164606,4572423183166088,4572366260174233
218,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,597,29815,29815,256,256,0,0,8,0,16,64,0x0,0x7a63ac721100,3255553,4,2305,2973,0,9312,13,2,0.0,2.0,1.0,3.0,0.0,17.0,182,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13009536.0,775530,0,0,0,813096,813096,4572366259000529,4572423183170455,4572423183172137,4572366261424261
219,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,598,29815,29815,512,512,29184,0,52,4,48,64,0x0,0x7a637fe8f040,3088877,8,15007,7857,0,60140,415,75,0.0,4.0,1.0,2.0,1.0,4.0,181,0,0,208,0,0,194,0,0,183,0,0,171,0,0,0,1,0,174,0,0,168,0,0,231,0,0,223,0,0,190,0,0,179,0,0,169,0,0,167,0,0,170,0,0,189,0,0,12341088.0,734148,0,0,0,771318,771318,4572366259385397,4572423183186478,4572423183189162,4572366262664474
220,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,599,29815,29815,256,256,0,0,8,0,32,64,0x0,0x7a637fe8b900,2554693,4,2971,4125,0,11964,8,4,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,186,0,0,213,0,0,242,0,0,188,0,0,214,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0,10206320.0,600561,0,0,0,637895,637895,4572366259807471,4572423183192968,4572423183194330,4572366263827103
