Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
48,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,146,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254557199591,4572254557208372,4572254557394327,4572254557394899
49,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,150,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254557427117,4572254557436069,4572254557621903,4572254557622506
50,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,154,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254557653472,4572254557662604,4572254557848558,4572254557849081
51,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,158,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254557883412,4572254557891822,4572254558078057,4572254558078520
52,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,162,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254558110197,4572254558118878,4572254558302790,4572254558303442
53,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,166,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254558335470,4572254558343730,4572254558527522,4572254558527874
54,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,170,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254558558830,4572254558566980,4572254558751012,4572254558751785
55,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,174,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254558783362,4572254558791993,4572254558975704,4572254558976347
56,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,178,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254559007253,4572254559015443,4572254559197392,4572254559198035
57,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,182,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254559230483,4572254559238973,4572254559419159,4572254559419522
58,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,186,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254559452030,4572254559460621,4572254559640847,4572254559641470
59,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,190,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254559672947,4572254559681667,4572254559861734,4572254559862227
60,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,194,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254559894985,4572254559903355,4572254560083702,4572254560084405
61,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,198,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254560116893,4572254560125163,4572254560305109,4572254560305752
62,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,202,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254560336788,4572254560345208,4572254560525074,4572254560525677
63,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,206,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254560556733,4572254560565173,4572254560744839,4572254560745362
64,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,210,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254560776648,4572254560785218,4572254560965284,4572254560965627
65,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,214,28303,28303,77824,256,64000,0,128,352,112,64,0x0,0x78715ca17980,4572254560997234,4572254561005664,4572254561184889,4572254561185292
66,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,217,28303,28303,2097152,256,0,0,12,4,16,64,0x0,0x78717d12ed00,4572254564234589,4572254564248446,4572254564264430,4572254564264914
67,micro_tk(micro_globals) [clone .kd],2,0,218,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254564528002,4572254564539436,4572254564705963,4572254564705965
68,micro_tk(micro_globals) [clone .kd],2,0,220,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254564732985,4572254564740654,4572254564904857,4572254564904930
69,micro_tk(micro_globals) [clone .kd],2,0,222,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254564925270,4572254564933178,4572254565096460,4572254565097033
70,micro_tk(micro_globals) [clone .kd],2,0,224,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254565116783,4572254565124381,4572254565290306,4572254565290700
71,micro_tk(micro_globals) [clone .kd],2,0,226,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254565309027,4572254565316465,4572254565479706,4572254565480030
72,micro_tk(micro_globals) [clone .kd],2,0,228,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254565499649,4572254565507467,4572254565673312,4572254565673455
73,micro_tk(micro_globals) [clone .kd],2,0,230,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254565693455,4572254565701594,4572254565867079,4572254565867282
74,micro_tk(micro_globals) [clone .kd],2,0,232,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254565885709,4572254565893638,4572254566060204,4572254566060708
75,micro_tk(micro_globals) [clone .kd],2,0,234,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254566076792,4572254566084800,4572254566268752,4572254566269396
76,micro_tk(micro_globals) [clone .kd],2,0,236,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254566284839,4572254566292668,4572254566491962,4572254566492095
77,micro_tk(micro_globals) [clone .kd],2,0,239,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254566534097,4572254566542156,4572254566741371,4572254566742095
78,micro_tk(micro_globals) [clone .kd],2,0,244,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254566788934,4572254566796692,4572254566996307,4572254566997152
79,micro_tk(micro_globals) [clone .kd],2,0,249,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254567041417,4572254567050908,4572254567276481,4572254567288332
80,micro_tk(micro_globals) [clone .kd],2,0,254,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254567345957,4572254567353796,4572254567583896,4572254567584740
81,micro_tk(micro_globals) [clone .kd],2,0,259,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254567627644,4572254567635853,4572254567865432,4572254567866116
82,micro_tk(micro_globals) [clone .kd],2,0,264,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254567913356,4572254567922516,4572254568149492,4572254568150096
83,micro_tk(micro_globals) [clone .kd],2,0,269,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254568194632,4572254568202450,4572254568417808,4572254568418453
84,micro_tk(micro_globals) [clone .kd],2,0,274,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254568459834,4572254568467201,4572254568682840,4572254568683404
85,micro_tk(micro_globals) [clone .kd],2,0,279,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254568723674,4572254568732834,4572254568948312,4572254568949197
86,micro_tk(micro_globals) [clone .kd],2,0,284,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254568990708,4572254568998426,4572254569207455,4572254569207809
87,micro_tk(micro_globals) [clone .kd],2,0,289,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254569246547,4572254569254925,4572254569455181,4572254569455896
88,micro_tk(micro_globals) [clone .kd],2,0,294,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254569498920,4572254569508540,4572254569708676,4572254569708860
89,micro_tk(micro_globals) [clone .kd],2,0,299,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254569747577,4572254569755305,4572254569955601,4572254569956055
90,micro_tk(micro_globals) [clone .kd],2,0,304,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254569993931,4572254570001709,4572254570196236,4572254570196721
91,micro_tk(micro_globals) [clone .kd],2,0,309,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254570233566,4572254570241023,4572254570430823,4572254570431248
92,micro_tk(micro_globals) [clone .kd],2,0,314,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254570468693,4572254570476090,4572254570665530,4572254570666245
93,micro_tk(micro_globals) [clone .kd],2,0,319,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254570706705,4572254570714683,4572254570903962,4572254570904477
94,micro_tk(micro_globals) [clone .kd],2,0,324,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254570943505,4572254570950872,4572254571139671,4572254571140116
95,micro_tk(micro_globals) [clone .kd],2,0,329,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254571176940,4572254571184617,4572254571370572,4572254571371327
96,micro_tk(micro_globals) [clone .kd],2,0,334,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254571407471,4572254571414877,4572254571601393,4572254571601628
97,micro_tk(micro_globals) [clone .kd],2,0,339,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254571639344,4572254571646420,4572254571832294,4572254571832629
98,micro_tk(micro_globals) [clone .kd],2,0,344,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254571871316,4572254571878443,4572254572064077,4572254572064672
99,micro_tk(micro_globals) [clone .kd],2,0,349,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254572101356,4572254572108623,4572254572295899,4572254572296234
100,micro_tk(micro_globals) [clone .kd],2,0,354,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254572333800,4572254572341567,4572254572528844,4572254572529149
101,micro_tk(micro_globals) [clone .kd],2,0,359,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254572572773,4572254572580360,4572254572767597,4572254572768172
102,micro_tk(micro_globals) [clone .kd],2,0,364,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254572806078,4572254572814546,4572254573001703,4572254573002178
103,micro_tk(micro_globals) [clone .kd],2,0,369,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254573039243,4572254573046729,4572254573233125,4572254573233740
104,micro_tk(micro_globals) [clone .kd],2,0,374,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254573270384,4572254573277710,4572254573463785,4572254573464181
105,micro_tk(micro_globals) [clone .kd],2,0,379,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254573501756,4572254573509653,4572254573696009,4572254573696654
106,micro_tk(micro_globals) [clone .kd],2,0,384,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254573735251,4572254573743238,4572254573930275,4572254573931041
107,micro_tk(micro_globals) [clone .kd],2,0,389,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254573967605,4572254573975381,4572254574160455,4572254574160991
108,micro_tk(micro_globals) [clone .kd],2,0,394,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254574197424,4572254574204600,4572254574389834,4572254574390199
109,micro_tk(micro_globals) [clone .kd],2,0,399,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254574427124,4572254574434861,4572254574621096,4572254574621311
110,micro_tk(micro_globals) [clone .kd],2,0,404,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254574660699,4572254574668045,4572254574853439,4572254574853975
111,micro_tk(micro_globals) [clone .kd],2,0,409,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254574897149,4572254574904995,4572254575090149,4572254575090474
112,micro_tk(micro_globals) [clone .kd],2,0,414,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254575126928,4572254575135216,4572254575320690,4572254575321295
113,micro_tk(micro_globals) [clone .kd],2,0,419,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254575360023,4572254575367519,4572254575553474,4572254575553749
114,micro_tk(micro_globals) [clone .kd],2,0,424,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254575590583,4572254575598020,4572254575783454,4572254575783559
115,micro_tk(micro_globals) [clone .kd],2,0,429,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254575820333,4572254575827839,4572254576013273,4572254576014019
116,micro_tk(micro_globals) [clone .kd],2,0,434,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254576072866,4572254576080212,4572254576261921,4572254576262396
117,micro_tk(micro_globals) [clone .kd],2,0,439,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254576299571,4572254576307548,4572254576489136,4572254576489352
118,micro_tk(micro_globals) [clone .kd],2,0,444,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254576527999,4572254576535325,4572254576716633,4572254576717008
