Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
188,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,560,24845,24845,256,256,0,0,8,0,32,64,0x0,0x779c9ec8b900,4,31,80,6392,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,0,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,8,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,145975,7251,0,654948,0,4,679696,679696,4572173543248551,4572254639569263,4572254639571266,4572173547869180
189,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,561,24845,24845,128,128,0,0,20,4,64,64,0x0,0x779c9e643780,2,32,28,2052,0,0,0,0,0.0,0.0,0.0,1.0,96.0,96.0,80.0,16.0,5,0,0,0,7,0,0,0,2,0,1,0,4,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,175084,4270,0,768841,0,2,834125,834125,4572173544107800,4572254639598787,4572254639601150,4572173549377179
190,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,562,24845,24845,256,256,0,0,12,4,32,64,0x0,0x779cdb9957c0,4,59,76,6016,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,135200,7166,0,554172,0,4,620834,620834,4572173544690382,4572254639614530,4572254639616413,4572173550733364
191,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,563,24845,24845,512,512,0,0,12,4,32,64,0x0,0x779cd826eb00,8,38,136,10860,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,16.0,64.0,5,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,8,0,0,0,6,0,0,0,7,0,0,0,133771,696,0,545624,0,8,606966,606966,4572173545630101,4572254639632276,4572254639634519,4572173552147944
192,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,564,24845,24845,1,1,512,80,36,4,80,64,0x0,0x779c9e0182c0,1,44,52,4136,0,0,0,0,0.0,0.0,0.0,5.0,704.0,704.0,352.0,352.0,17,0,0,0,14,0,0,0,12,0,0,0,9,0,0,0,9,0,1,0,6,0,0,0,11,0,1,0,13,0,1,0,8,0,1,0,5,0,1,0,6,0,1,0,8,0,1,0,9,0,1,0,9,0,1,0,9,0,1,0,12,0,1,0,195191,7105,0,889265,0,1,949601,949601,4572173546773831,4572254639648180,4572254639652306,4572173553583296
193,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,565,24845,24845,1,1,512,80,36,4,80,64,0x0,0x779ca8a182c0,1,44,51,3812,0,0,0,0,0.0,0.0,0.0,5.0,704.0,704.0,352.0,352.0,6,0,0,0,8,0,0,0,13,0,1,0,10,0,1,0,14,0,0,0,11,0,0,0,14,0,0,0,12,0,0,0,11,0,1,0,9,0,1,0,13,0,1,0,11,0,1,0,7,0,2,0,2,0,1,0,12,0,1,0,5,0,1,0,230809,7409,0,1116928,0,1,1142247,1142247,4572173547276785,4572254639666166,4572254639670252,4572173555056243
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,24845,24845,256,256,0,0,12,4,32,64,0x0,0x779c9dc4c340,4,51,87,7080,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,10,0,0,0,237698,7139,0,1153846,0,4,1179595,1179595,4572173548428337,4572254639682190,4572254639684073,4572173556541559
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,24845,24845,256,256,0,0,40,0,32,64,0x0,0x779c9fa69840,4,355,139,10212,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,141289,4270,0,620909,0,4,646427,646427,4572173548986462,4572254639698574,4572254639700897,4572173558106772
196,__amd_rocclr_copyBuffer.kd,2,0,568,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,78,6476,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,1,0,7,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,138729,13466,0,620854,0,8,646492,646492,4572173549880964,4572254639706666,4572254639710472,4572173559406233
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,24845,24845,256,256,0,0,52,4,32,64,0x0,0x779cd8847380,4,78,107,8048,0,0,0,0,0.0,0.0,0.0,1.0,192.0,192.0,128.0,64.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,9,0,1,0,4,0,0,0,43234,9107,0,74842,0,4,101506,101506,4572173560268737,4572254639735909,4572254639737832,4572173561499747
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,24845,24845,256,256,0,0,40,0,64,64,0x0,0x779ca86310c0,4,245,236,19536,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,3,0,0,0,4,0,0,0,12,0,0,0,8,0,0,0,9,0,0,0,12,0,0,0,17,0,0,0,9,0,0,0,4,0,1,0,4,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,192487,7748,0,913077,0,4,937432,937432,4572173561490754,4572254639757100,4572254639759584,4572173563260239
199,__amd_rocclr_copyBuffer.kd,2,0,572,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,85,6336,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,10,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,189814,10630,0,899490,0,8,924916,924916,4572173561983191,4572254639763630,4572254639767716,4572173564745524
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,24845,24845,256,256,0,0,40,0,64,64,0x0,0x779ca86310c0,4,245,251,19632,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,3,0,0,0,4,0,0,0,12,0,0,0,8,0,0,0,8,0,0,0,12,0,0,0,18,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,10,0,0,0,5,0,0,0,9,0,1,0,4,0,0,0,42970,9126,0,77448,0,4,103172,103172,4572173565585015,4572254639787345,4572254639789869,4572173566742566
201,__amd_rocclr_copyBuffer.kd,2,0,575,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,69,6240,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,182794,7750,0,853560,0,8,879812,879812,4572173566724730,4572254639793795,4572254639796158,4572173568592811
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,24845,24845,256,256,0,0,40,0,64,64,0x0,0x779ca86310c0,4,245,234,19028,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,4,0,0,0,4,0,0,0,12,0,0,0,8,0,0,0,9,0,0,0,12,0,0,0,17,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,5,0,0,0,9,0,1,0,4,0,0,0,42460,9132,0,79144,0,4,104034,104034,4572173569398772,4572254639817189,4572254639819473,4572173570489354
203,__amd_rocclr_copyBuffer.kd,2,0,578,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,66,84,6256,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,9,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138678,7745,0,614701,0,8,640327,640327,4572173570471287,4572254639823439,4572254639824841,4572173572364095
204,__amd_rocclr_copyBuffer.kd,2,0,580,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,75,89,6596,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,8,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42839,9474,0,82340,0,8,107647,107647,4572173573081676,4572254639850238,4572254639853122,4572173574196764
205,__amd_rocclr_copyBuffer.kd,2,0,582,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,75,78,6092,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42957,9460,0,82660,0,8,108200,108200,4572173575377680,4572254639875876,4572254639878840,4572173576513468
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,24845,24845,256,128,0,0,20,4,64,64,0x0,0x779cd826ecc0,4,228,104,8168,0,0,0,0,0.0,0.0,0.0,16.0,512.0,512.0,256.0,256.0,16,0,4,4,16,0,4,4,18,0,8,8,17,0,8,8,8,0,4,4,12,0,4,4,16,0,8,8,9,0,8,8,14,0,4,4,12,0,4,4,14,0,0,0,13,0,0,0,4,0,4,4,8,0,4,4,13,0,0,0,5,0,0,0,42204,6050,0,80204,0,4,103944,103944,4572173577493968,4572254639956796,4572254639960080,4572173578540755
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,24845,24845,256,256,1536,48,28,4,80,64,0x0,0x779ca8a18380,4,256,234,17408,0,0,0,0,0.0,0.0,0.0,1.0,272.0,272.0,256.0,16.0,6,0,1,0,7,0,0,0,11,0,0,0,7,0,0,0,14,0,0,0,13,0,0,0,15,0,0,0,14,0,0,0,11,0,0,0,10,0,0,0,14,0,0,0,10,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,226321,7468,0,1092464,0,4,1117818,1117818,4572173578527735,4572254639974221,4572254639977907,4572173580209581
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,24845,24845,256,256,0,0,12,4,32,64,0x0,0x779cdb9957c0,4,59,80,6152,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,148179,7296,0,662606,0,4,688008,688008,4572173579114152,4572254640015763,4572254640017605,4572173581705622
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,24845,24845,256,256,0,0,24,0,32,64,0x0,0x779c9fa69a40,4,341,136,10912,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,1,0,5,0,0,0,9,0,0,0,11,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,149821,4271,0,668386,0,4,693754,693754,4572173579632128,4572254640031466,4572254640033749,4572173583103168
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,24845,24845,256,256,0,0,40,0,32,64,0x0,0x779c9fa69840,4,355,128,10276,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,5,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,199558,4341,0,905763,0,4,969752,969752,4572173580793114,4572254640039838,4572254640042202,4572173584596685
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,24845,24845,256,256,0,0,36,4,80,64,0x0,0x779c9f447fc0,4,252,158,12532,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,7,0,0,0,4,0,0,0,10,0,0,0,8,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,4,0,1,0,4,0,0,0,8,0,0,0,9,0,0,0,220837,7201,0,1064664,0,4,1089617,1089617,4572173581372460,4572254640057064,4572254640059507,4572173585967642
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,24845,24845,256,256,0,0,24,0,32,64,0x0,0x779c9fa69a40,4,341,142,11148,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,5,0,0,0,4,0,0,0,9,0,0,0,12,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,153025,4266,0,687399,0,4,712451,712451,4572173582233282,4572254640074129,4572254640076653,4572173587403524
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,24845,24845,256,256,0,0,36,4,80,64,0x0,0x779c9f053a80,4,252,170,12972,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,4,0,0,0,4,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,9,0,0,0,189373,7150,0,893308,0,4,918050,918050,4572173583351895,4572254640089792,4572254640092236,4572173588843022
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,24845,24845,256,256,512,0,8,0,32,64,0x0,0x779c9ec8eec0,4,82,89,6852,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,4,0,0,0,4,0,1,0,4,0,0,0,9,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,233845,7253,0,1134412,0,4,1159914,1159914,4572173583863251,4572254640102451,4572254640104494,4572173590320466
215,__amd_rocclr_copyBuffer.kd,2,0,593,24845,24845,512,512,0,0,16,0,32,64,0x0,0x77dcf0c0ba80,8,75,76,6664,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,9,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,10,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,137361,11206,0,607965,0,8,633273,633273,4572173584874997,4572254640109501,4572254640112466,4572173591770228
