Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,25833,25833,256,256,0,0,12,4,32,64,0x0,0x70d83644c340,2976613,4,2714,3505,0,10940,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,207,0,0,0,0,0,179,0,0,0,0,0,0,0,0,170,0,0,173,0,0,11892128.0,705421,0,0,0,743258,743258,4572197493105591,4572254639682190,4572254639684073,4572197499177085
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,25833,25833,256,256,0,0,40,0,32,64,0x0,0x70d838269840,3157313,4,4615,4773,0,18552,180,2,0.0,3.0,1.0,0.0,1.0,3.0,180,0,0,181,0,0,179,0,0,182,1,0,189,0,0,173,0,0,174,0,0,169,0,0,178,0,0,228,0,0,215,0,0,202,0,0,185,0,0,168,0,0,0,0,0,164,1,0,12616880.0,750750,0,0,0,788555,788555,4572197493857151,4572254639698574,4572254639700897,4572197500443166
196,__amd_rocclr_copyBuffer.kd,2,0,568,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,2127821,8,3401,4053,0,13808,8,40,0.0,2.0,2.0,0.0,0.0,2.0,192,0,0,181,0,0,216,0,0,0,0,0,172,0,0,193,0,0,0,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8495712.0,492845,0,0,0,530982,530982,4572197494872773,4572254639706666,4572254639710472,4572197501633365
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,25833,25833,256,256,0,0,52,4,32,64,0x0,0x70d861c47380,392341,4,3409,4169,0,13736,40,3,0.0,3.0,1.0,0.0,1.0,3.0,0,0,0,0,0,0,180,0,0,0,0,0,171,0,0,169,1,0,174,0,0,168,0,0,0,0,0,0,0,0,177,0,0,0,0,0,182,0,0,191,1,0,207,0,0,165,0,0,1554400.0,59298,0,0,0,97150,97150,4572197502278629,4572254639735909,4572254639737832,4572197503279729
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,25833,25833,256,256,0,0,40,0,64,64,0x0,0x70d840e310c0,4167437,4,6618,6677,0,26568,184,1,0.0,2.0,1.0,0.0,1.0,2.0,180,0,0,193,0,0,180,0,0,195,0,0,172,0,0,174,0,0,207,0,0,184,0,0,179,0,0,183,0,0,177,0,0,180,0,0,205,0,0,0,0,0,171,0,0,165,1,0,16657184.0,1003424,0,0,0,1041074,1041074,4572197503267200,4572254639757100,4572254639759584,4572197504678406
199,__amd_rocclr_copyBuffer.kd,2,0,572,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,4187021,8,3146,3973,0,12788,8,40,0.0,2.0,2.0,0.0,0.0,2.0,180,0,0,0,0,0,205,0,0,0,0,0,172,0,0,181,0,0,0,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16733648.0,1008006,0,0,0,1045853,1045853,4572197503655514,4572254639763630,4572254639767716,4572197505879621
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,25833,25833,256,256,0,0,40,0,64,64,0x0,0x70d840e310c0,405613,4,7238,7305,0,29072,184,1,0.0,2.0,1.0,0.0,1.0,2.0,180,0,0,180,0,0,179,0,0,208,0,0,186,0,0,185,0,0,217,0,0,194,0,0,178,0,0,183,0,0,177,0,0,179,0,0,168,0,0,0,1,0,171,0,0,165,0,0,1608624.0,62569,0,0,0,100539,100539,4572197506482442,4572254639787345,4572254639789869,4572197507453758
201,__amd_rocclr_copyBuffer.kd,2,0,575,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,3296181,8,3349,3709,0,13628,8,40,0.0,2.0,2.0,0.0,0.0,2.0,192,0,0,182,0,0,217,0,0,0,0,0,172,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,0,13171936.0,785234,0,0,0,823246,823246,4572197507437153,4572254639793795,4572254639796158,4572197509161923
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,25833,25833,256,256,0,0,40,0,64,64,0x0,0x70d840e310c0,399349,4,7019,7085,0,28180,184,1,0.0,2.0,1.0,0.0,1.0,2.0,181,0,0,190,0,0,183,0,0,209,0,0,188,0,0,174,1,0,207,0,0,183,0,0,178,0,0,184,0,0,177,0,0,179,0,0,205,0,0,0,0,0,170,0,0,164,0,0,1583696.0,61167,0,0,0,98981,98981,4572197509590296,4572254639817189,4572254639819473,4572197510580259
203,__amd_rocclr_copyBuffer.kd,2,0,578,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,3130165,8,3416,3781,0,13896,8,40,0.0,2.0,2.0,0.0,0.0,2.0,192,0,0,181,0,0,200,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1,0,12506432.0,743361,0,0,0,781652,781652,4572197510563514,4572254639823439,4572254639824841,4572197512176499
204,__amd_rocclr_copyBuffer.kd,2,0,580,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,431781,8,4082,6397,0,16584,8,40,0.0,8.0,2.0,6.0,0.0,8.0,191,0,0,181,0,0,216,0,0,0,1,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714768.0,69085,0,0,0,107173,107173,4572197512723297,4572254639850238,4572254639853122,4572197513694793
205,__amd_rocclr_copyBuffer.kd,2,0,582,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,435053,8,4243,6229,0,17228,8,40,0.0,8.0,2.0,6.0,0.0,8.0,188,0,0,181,1,0,213,0,0,0,0,0,172,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726480.0,69712,0,0,0,107905,107905,4572197514651927,4572254639875876,4572254639878840,4572197515616142
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,25833,25833,256,128,0,0,20,4,64,64,0x0,0x70d85f46ecc0,406557,4,6293,12712,0,25276,144,96,862.0,32.0,4.0,89.0,0.0,128.0,413,4,0,393,4,0,405,4,0,387,4,0,172,4,0,392,4,0,369,4,0,350,4,0,457,0,0,438,0,0,475,0,0,451,0,0,171,0,0,236,0,0,196,0,0,347,0,0,1612256.0,64981,0,0,0,100766,100766,4572197516637372,4572254639956796,4572254639960080,4572197517559966
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,25833,25833,256,256,1536,48,28,4,80,64,0x0,0x70d841218380,3481169,4,9256,9697,0,37152,179,14,71.0,5.0,1.0,14.0,1.0,65.0,205,2,0,0,2,0,180,2,0,182,2,0,186,2,0,171,2,0,214,2,0,182,2,0,178,2,0,183,2,0,180,2,0,179,2,0,169,2,0,184,2,0,189,2,0,171,2,0,13910144.0,831951,0,0,0,869384,869384,4572197517549640,4572254639974221,4572254639977907,4572197518909270
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,25833,25833,256,256,0,0,12,4,32,64,0x0,0x70d881c957c0,4883393,4,3297,4169,0,13324,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,181,1,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,203,0,0,180,0,0,19519968.0,1182426,0,0,0,1219998,1219998,4572197518060706,4572254640015763,4572254640017605,4572197519872073
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,25833,25833,256,256,0,0,24,0,32,64,0x0,0x70d838269a40,2287197,4,5318,5381,0,21320,180,1,0.0,2.0,1.0,0.0,1.0,2.0,189,0,0,181,0,0,192,0,0,183,1,0,173,0,0,171,0,0,175,0,0,168,0,0,199,0,0,191,0,0,224,0,0,212,0,0,0,0,0,167,0,0,172,0,0,175,0,0,9135744.0,533198,0,0,0,570984,570984,4572197518549749,4572254640031466,4572254640033749,4572197521036254
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,25833,25833,256,256,0,0,40,0,32,64,0x0,0x70d838269840,4656037,4,5057,5214,0,20356,180,2,0.0,3.0,1.0,0.0,1.0,3.0,181,0,0,181,1,0,179,0,0,183,0,0,182,0,0,170,0,0,174,0,0,168,0,0,179,0,0,225,0,0,209,0,0,200,0,0,184,0,0,167,0,0,0,0,0,0,0,0,18610560.0,1125825,0,0,0,1163160,1163160,4572197519382069,4572254640039838,4572254640042202,4572197522272892
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,25833,25833,256,256,0,0,36,4,80,64,0x0,0x70d837c47fc0,3129017,4,4874,5265,0,19544,180,0,0.0,3.0,1.0,0.0,1.0,3.0,207,0,0,196,0,0,180,0,0,0,0,0,0,0,0,225,1,0,217,0,0,168,1,0,178,0,0,184,0,0,177,0,0,179,0,0,169,0,0,167,0,0,177,0,0,165,0,0,12502768.0,743776,0,0,0,781423,781423,4572197520294277,4572254640057064,4572254640059507,4572197523489810
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,25833,25833,256,256,0,0,24,0,32,64,0x0,0x70d838269a40,2809501,4,5234,5273,0,20984,180,1,0.0,2.0,1.0,0.0,1.0,2.0,180,0,0,181,1,0,199,0,0,190,0,0,173,0,0,171,0,0,174,0,0,168,0,0,199,0,0,191,0,0,224,0,0,213,0,0,0,0,0,167,0,0,172,0,0,172,0,0,11223920.0,664284,0,0,0,701495,701495,4572197521274516,4572254640074129,4572254640076653,4572197524713068
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,25833,25833,256,256,0,0,36,4,80,64,0x0,0x70d837853a80,3793877,4,5346,5841,0,21440,180,0,0.0,3.0,1.0,0.0,1.0,3.0,184,0,0,182,0,0,180,0,0,183,1,0,0,0,0,171,0,0,174,0,0,168,0,0,0,0,0,0,0,0,178,0,0,204,0,0,180,0,0,201,1,0,217,0,0,165,0,0,15161968.0,910094,0,0,0,947623,947623,4572197521693295,4572254640089792,4572254640092236,4572197525909717
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,25833,25833,256,256,512,0,8,0,32,64,0x0,0x70d83748eec0,3943565,4,3953,4489,0,15952,159,0,0.0,2.0,1.0,0.0,1.0,2.0,181,0,0,181,0,0,180,0,0,0,0,0,172,0,0,181,1,0,214,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15761728.0,947744,0,0,0,985108,985108,4572197522750477,4572254640102451,4572254640104494,4572197527071604
215,__amd_rocclr_copyBuffer.kd,2,0,593,25833,25833,512,512,0,0,16,0,32,64,0x0,0x711889633a80,3052901,8,4109,6373,0,16548,8,40,0.0,8.0,2.0,6.0,0.0,8.0,0,0,0,181,0,0,200,0,0,0,1,0,172,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12197568.0,724631,0,0,0,762348,762348,4572197523729224,4572254640109501,4572254640112466,4572197528282444
216,__amd_rocclr_fillBufferAligned.kd,2,0,595,25833,25833,256,256,0,0,12,4,48,64,0x0,0x711889633a00,419565,4,2424,3537,0,9756,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1,0,168,0,0,179,0,0,223,0,0,0,0,0,180,0,0,180,0,0,166,0,0,204,0,0,189,0,0,1663104.0,66272,0,0,0,103944,103944,4572197528920256,4572254640138504,4572254640140227,4572197529960214
217,__amd_rocclr_fillBufferAligned.kd,2,0,596,25833,25833,256,256,0,0,12,4,48,64,0x0,0x711889633a00,2895817,4,2313,3137,0,9316,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,168,0,0,178,0,0,209,0,0,0,0,0,179,0,0,183,0,0,167,0,0,0,0,0,191,1,0,11568512.0,685781,0,0,0,723032,723032,4572197529940354,4572254640144032,4572254640145755,4572197531611114
218,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,597,25833,25833,256,256,0,0,8,0,16,64,0x0,0x70d863f21100,3526521,4,2494,3033,0,10024,13,2,0.0,2.0,1.0,3.0,0.0,17.0,181,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,14093920.0,843093,0,0,0,880870,880870,4572197530344502,4572254640160657,4572254640162500,4572197532900249
219,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,598,25833,25833,512,512,29184,0,52,4,48,64,0x0,0x70d83748f040,2580373,8,12430,6537,0,49848,415,75,0.0,4.0,1.0,2.0,1.0,4.0,209,0,0,184,0,0,0,0,0,182,0,0,172,0,0,0,1,0,216,0,0,184,0,0,178,0,0,183,0,0,177,0,0,221,0,0,204,0,0,189,0,0,180,0,0,165,0,0,10308000.0,606761,0,0,0,644250,644250,4572197530732445,4572254640170311,4572254640173035,4572197534031061
220,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,599,25833,25833,256,256,0,0,8,0,32,64,0x0,0x70d83748b900,2433829,4,2533,3393,0,10196,8,4,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,181,0,0,208,0,0,222,0,0,184,0,0,227,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,165,1,0,9722640.0,569799,0,0,0,607665,607665,4572197531195570,4572254640184132,4572254640186054,4572197535263793
221,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,600,25833,25833,128,128,0,0,20,4,64,64,0x0,0x70d836e43780,2026653,2,1512,4625,0,6088,8,19,0.0,3.0,1.0,1.0,1.0,3.0,0,0,0,182,1,0,0,0,0,183,0,0,182,0,0,170,0,0,174,0,0,168,1,0,181,0,0,197,0,0,0,0,0,0,0,0,0,0,0,182,0,0,203,0,0,213,0,0,8094672.0,468414,0,0,0,505917,505917,4572197532047399,4572254640199234,4572254640201397,4572197536473190
222,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,601,25833,25833,256,256,0,0,12,4,32,64,0x0,0x70d881c957c0,2041193,4,2730,3465,0,10976,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,180,0,0,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,204,0,0,180,0,0,8151776.0,471677,0,0,0,509486,509486,4572197533076159,4572254640215137,4572254640216940,4572197537669108
223,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,602,25833,25833,512,512,0,0,12,4,32,64,0x0,0x70d85f46eb00,3134405,8,4484,4233,0,18096,12,2,0.0,2.0,1.0,0.0,1.0,2.0,223,0,0,237,0,0,0,0,0,183,0,0,180,0,0,171,1,0,183,0,0,193,0,0,178,0,0,194,0,0,177,0,0,0,0,0,194,0,0,168,0,0,170,0,0,180,0,0,12522976.0,745283,0,0,0,782686,782686,4572197533532964,4572254640229078,4572254640230921,4572197538915050
224,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,603,25833,25833,1,1,512,80,36,4,80,64,0x0,0x70d8368182c0,3124280,1,2566,10285,0,10284,23,5,0.0,10.0,2.0,12.0,2.0,26.0,181,0,0,211,0,0,179,0,0,183,0,0,172,1,0,0,1,0,198,0,0,182,1,0,178,1,0,198,1,0,176,1,0,179,1,0,198,1,0,183,1,0,223,1,0,208,1,0,12489216.0,744105,0,0,0,780576,780576,4572197534454456,4572254640247706,4572254640251191,4572197540105639
225,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,604,25833,25833,1,1,512,80,36,4,80,64,0x0,0x70d8412182c0,4215389,1,2372,9505,0,9504,23,5,0.0,10.0,2.0,12.0,2.0,26.0,0,1,0,185,1,0,212,0,0,225,0,0,188,0,0,171,0,0,174,0,0,168,1,0,182,1,0,199,1,0,207,1,0,220,1,0,169,1,0,182,1,0,171,1,0,164,1,0,16848896.0,1015025,0,0,0,1053056,1053056,4572197535469126,4572254640263889,4572254640266854,4572197541319253
