Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,25092,25092,256,256,0,0,40,0,64,64,0x0,0x7dbe69a310c0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,749,0,0,0,1953,0,0,0,2621,0,0,0,2618,0,0,0,2542,0,0,0,3554,0,0,0,3775,0,0,0,4703,0,0,0,1426,0,0,0,2551,0,0,0,1847,0,0,0,1633,0,0,0,2450,0,0,0,1730,160,0,0,1560,0,0,0,2699,0,0,7962,97073,0,0,0,4572179564080243,4572254639817189,4572254639819473,4572179565178316
203,__amd_rocclr_copyBuffer.kd,2,0,578,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,2162,0,0,0,878,0,0,0,0,0,0,0,0,658,0,0,915,0,0,0,895,0,0,0,1006,0,0,0,2009,0,0,0,1069,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,1037,0,0,7897,639104,0,0,0,4572179565161171,4572254639823439,4572254639824841,4572179566928473
204,__amd_rocclr_copyBuffer.kd,2,0,580,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,3099,0,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,898,0,0,0,1004,0,0,0,2362,0,0,0,1873,0,0,0,390,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,2236,0,11876,101635,0,0,0,4572179567623841,4572254639850238,4572254639853122,4572179568708474
205,__amd_rocclr_copyBuffer.kd,2,0,582,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,3095,0,0,0,876,0,0,0,0,0,0,0,499,0,0,0,911,0,0,0,891,0,0,0,1001,0,0,0,2359,0,0,0,1870,0,0,0,256,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,2017,0,11869,101001,0,0,0,4572179569726248,4572254639875876,4572254639878840,4572179570780777
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,25092,25092,256,128,0,0,20,4,64,64,0x0,0x7dbe8806ecc0,0,0,0,0,0,0,0,0,0.0,0.0,32.0,0.0,0.0,2.0,128.0,0,4207,1176,0,0,4696,1276,0,0,4726,666,0,0,3820,699,0,0,6183,1224,0,0,6056,1301,0,0,7500,729,0,0,6587,709,0,0,1473,0,0,0,1998,0,0,0,2206,1484,0,0,922,1526,0,0,3356,0,0,0,3227,0,0,0,4496,531,0,0,3648,603,0,5381,99161,0,0,0,4572179571897307,4572254639956796,4572254639960080,4572179572909834
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,25092,25092,256,256,1536,48,28,4,80,64,0x0,0x7dbe69e18380,34,31,3562,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,65.0,0,1602,0,0,0,2046,0,0,0,2123,0,0,0,2931,173,0,0,4292,0,0,0,2411,0,0,0,4300,0,0,0,5456,0,0,0,2713,0,0,0,2787,0,0,0,2806,0,0,0,3853,0,0,0,1533,0,0,0,1251,0,0,0,1593,0,0,0,2459,0,0,7148,804710,75,0,0,4572179572896684,4572254639974221,4572254639977907,4572179574686630
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,25092,25092,256,256,0,0,12,4,32,64,0x0,0x7dbeaa8957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,351,0,0,0,0,157,0,0,1000,0,0,0,275,0,0,0,927,0,0,0,0,0,0,0,137,0,0,0,348,0,0,0,0,0,0,0,127,0,0,0,1365,0,0,0,0,0,0,0,1854,0,0,0,903,0,0,0,1209,0,0,0,945,0,0,7127,584753,881,0,0,4572179573445736,4572254640015763,4572254640017605,4572179575960203
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,25092,25092,256,256,0,0,24,0,32,64,0x0,0x7dbe60e69a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,954,0,0,0,1211,0,0,0,913,0,0,0,928,0,0,0,1011,0,0,0,1876,0,0,0,1011,0,0,0,1305,176,0,0,1912,0,0,0,2239,0,0,0,917,0,0,0,923,0,0,0,1333,0,0,0,2219,0,0,0,2619,0,0,0,1361,0,0,4067,618395,0,0,0,4572179573888691,4572254640031466,4572254640033749,4572179577306122
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,25092,25092,256,256,0,0,40,0,32,64,0x0,0x7dbe60e69840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1280,0,0,0,1285,0,0,0,1357,0,0,0,1630,0,0,0,2346,0,0,0,3178,163,0,0,1456,0,0,0,1761,0,0,0,1287,0,0,0,1314,0,0,0,1353,0,0,0,1363,0,0,0,1342,0,0,0,1230,0,0,0,0,0,0,0,231,0,0,4059,550868,0,0,0,4572179574946224,4572254640039838,4572254640042202,4572179578647665
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,25092,25092,256,256,0,0,36,4,80,64,0x0,0x7dbe60847fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,351,0,0,0,0,0,0,0,2371,0,0,0,1366,0,0,0,1363,0,0,0,2822,0,0,0,1442,0,0,0,2184,0,0,0,1297,0,0,0,1437,0,0,0,2349,0,0,0,1361,0,0,0,1342,0,0,0,2216,0,0,0,1371,0,0,0,1566,175,0,7123,709081,883,0,0,4572179575495917,4572254640057064,4572254640059507,4572179580025371
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,25092,25092,256,256,0,0,24,0,32,64,0x0,0x7dbe60e69a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1306,0,0,0,952,156,0,0,915,0,0,0,1203,0,0,0,1011,0,0,0,1870,0,0,0,1011,0,0,0,1302,0,0,0,1909,0,0,0,2377,0,0,0,922,0,0,0,925,0,0,0,1591,0,0,0,2224,0,0,0,2381,0,0,0,1371,0,0,4057,584922,882,0,0,4572179576462265,4572254640074129,4572254640076653,4572179581324752
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,25092,25092,256,256,0,0,36,4,80,64,0x0,0x7dbe60453a80,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,529,0,0,0,793,0,0,0,494,0,0,0,1421,0,0,0,538,0,0,0,2775,0,0,0,554,0,0,0,853,176,0,0,0,0,0,0,373,0,0,0,498,0,0,0,490,0,0,0,800,0,0,0,2447,0,0,0,547,0,0,0,785,0,0,7097,618828,0,0,0,4572179577544935,4572254640089792,4572254640092236,4572179582645353
214,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,592,25092,25092,256,256,512,0,8,0,32,64,0x0,0x7dbe6008eec0,31,19,1502,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,507,156,0,0,520,0,0,0,541,0,0,0,1440,0,0,0,1754,0,0,0,578,0,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,1147,0,0,0,236,0,0,0,0,0,0,6953,534711,0,0,0,4572179578008901,4572254640102451,4572254640104494,4572179583990371
215,__amd_rocclr_copyBuffer.kd,2,0,593,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,2865,0,0,0,1131,0,0,0,0,0,0,0,1013,0,0,0,918,0,0,0,898,0,0,0,1003,0,0,0,2428,0,0,0,938,0,0,0,255,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,1039,2109,0,12279,626183,995,0,0,4572179579151279,4572254640109501,4572254640112466,4572179585348018
216,__amd_rocclr_fillBufferAligned.kd,2,0,595,25092,25092,256,256,0,0,12,4,48,64,0x0,0x7df6b1973a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1882,0,0,0,0,0,0,0,1371,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0,0,2979,0,0,0,577,0,0,0,1290,0,0,0,1585,0,0,0,911,0,0,0,881,161,0,0,0,0,0,0,1265,0,0,11870,101837,77,0,0,4572179586042294,4572254640138504,4572254640140227,4572179587213566
217,__amd_rocclr_fillBufferAligned.kd,2,0,596,25092,25092,256,256,0,0,12,4,48,64,0x0,0x7df6b1973a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,2233,0,0,0,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,451,0,0,0,928,0,0,0,943,0,0,0,913,0,0,0,887,118,0,0,0,0,0,0,228,0,0,0,672830,0,0,0,4572179587192885,4572254640144032,4572254640145755,4572179588989761
218,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,597,25092,25092,256,256,0,0,8,0,16,64,0x0,0x7dbe8c721100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0,314,0,0,0,0,0,0,0,1364,0,0,0,1354,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,118,0,0,344,727,0,0,1041,702,0,7122,643763,0,0,0,4572179587636010,4572254640160657,4572254640162500,4572179590359245
219,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,598,25092,25092,512,512,29184,0,52,4,48,64,0x0,0x7dbe6008f040,209,173,13865,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0,1269,0,0,0,0,0,0,0,679,0,0,0,1358,0,0,0,2289,0,0,0,2563,161,0,0,2165,0,0,0,2032,0,0,0,1278,0,0,0,1296,0,0,0,1352,0,0,0,1352,0,0,0,2282,0,0,0,2356,281,0,0,1400,0,0,0,1591,0,0,6943,654129,0,0,0,4572179588108098,4572254640170311,4572254640173035,4572179591704183
220,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,599,25092,25092,256,256,0,0,8,0,32,64,0x0,0x7dbe6008b900,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,877,0,0,0,0,156,0,0,498,0,0,0,495,0,0,0,1487,0,0,0,1996,0,0,0,357,0,0,0,475,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,6944,774990,883,0,0,4572179588626935,4572254640184132,4572254640186054,4572179593048260
221,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,600,25092,25092,128,128,0,0,20,4,64,64,0x0,0x7dbe5fa43780,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0,353,0,0,0,0,116,0,0,0,0,0,0,275,0,0,0,1685,0,0,0,2547,0,0,0,1214,0,0,0,1314,0,0,0,0,0,0,0,128,0,0,0,925,0,0,0,920,0,0,0,2338,0,0,0,1596,0,0,0,3687,0,0,0,2283,0,0,4128,1072834,884,0,0,4572179589468959,4572254640199234,4572254640201397,4572179594460317
222,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,601,25092,25092,256,256,0,0,12,4,32,64,0x0,0x7dbeaa8957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,259,0,0,0,998,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,136,0,0,0,348,175,0,0,0,0,0,0,0,0,0,0,1363,0,0,0,0,0,0,0,1839,0,0,0,891,0,0,0,959,0,0,0,1271,0,0,7134,538893,0,0,0,4572179590001366,4572254640215137,4572254640216940,4572179595710395
223,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,602,25092,25092,512,512,0,0,12,4,32,64,0x0,0x7dbe8806eb00,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,523,0,0,0,534,0,0,0,494,0,0,0,489,0,0,0,560,0,0,0,403,161,0,0,1203,0,0,0,1135,0,0,0,1279,0,0,0,1341,0,0,0,1581,0,0,0,1590,0,0,0,1407,0,0,0,536,0,0,0,1612,0,0,0,0,0,0,4325,1034970,0,0,0,4572179590844262,4572254640229078,4572254640230921,4572179597107289
224,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,603,25092,25092,1,1,512,80,36,4,80,64,0x0,0x7dbe5f4182c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0,2951,652,0,0,2142,691,0,0,3088,698,0,0,3115,712,0,0,4727,665,0,0,4275,702,0,0,5582,728,0,0,3540,895,0,0,2888,649,0,0,3102,691,0,0,2278,0,0,0,2538,0,0,0,1863,0,0,0,1544,0,0,0,2275,0,0,0,1949,0,0,7070,526032,876,0,0,4572179591955695,4572254640247706,4572254640251191,4572179598438246
225,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,604,25092,25092,1,1,512,80,36,4,80,64,0x0,0x7dbe69e182c0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0,2281,363,0,0,2147,383,0,0,2369,372,0,0,3166,385,0,0,3253,381,0,0,2996,396,0,0,3196,391,0,0,5097,393,0,0,2811,0,0,0,2524,0,0,0,2292,0,0,0,3577,0,0,0,1826,369,0,0,2487,391,0,0,343,0,0,0,2305,126,0,7143,742214,883,0,0,4572179592415134,4572254640263889,4572254640266854,4572179599985623
226,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,605,25092,25092,256,256,0,0,12,4,32,64,0x0,0x7dbe5f04c340,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,211,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,1515,0,0,0,475,0,0,0,521,0,0,0,526,0,0,0,541,0,0,0,0,0,0,0,0,161,0,0,1886,0,0,0,1577,0,0,7192,580323,0,0,0,4572179593576160,4572254640277590,4572254640279473,4572179601143795
227,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,606,25092,25092,256,256,0,0,40,0,32,64,0x0,0x7dbe60e69840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1280,0,0,0,1739,0,0,0,1364,0,0,0,1356,0,0,0,2348,0,0,0,3174,0,0,0,1446,0,0,0,1756,0,0,0,1292,0,0,0,1304,0,0,0,1344,0,0,0,1352,173,0,0,1335,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,4063,686441,0,0,0,4572179594704608,4572254640285962,4572254640288125,4572179602481613
228,__amd_rocclr_copyBuffer.kd,2,0,607,25092,25092,512,512,0,0,16,0,32,64,0x0,0x7df6b1973a80,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,3452,0,0,0,1092,0,0,0,0,0,0,0,0,594,0,0,910,0,0,0,891,0,0,0,995,0,0,0,2357,0,0,0,1878,0,0,0,256,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,10837,775246,1014,0,0,4572179595202654,4572254640305030,4572254640309196,4572179603880731
