Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
185,__amd_rocclr_fillBufferAligned.kd,2,0,557,25339,25339,256,256,0,0,12,4,48,64,0x0,0x784be32e3a00,8,64,5040,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,5,5,0,0,6,6,0,0,1,1,0,0,0,0,0,0,2,2,0,0,4,4,0,0,4,4,0,0,5,4,1,0,1394,533636,25302,0,1,4,4572185567506406,4572254639525238,4572254639529404,4572185569340477
186,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,558,25339,25339,256,256,0,0,8,0,16,64,0x0,0x7843c3f21100,12,332,26952,78,20,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,6,6,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,6,4,0,4,0,4,0,0,0,0,0,6,5,1,0,1186,1080727,46297,0,1,4,4572185567985535,4572254639544226,4572254639546109,4572185570682261
187,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,559,25339,25339,512,512,29184,0,52,4,48,64,0x0,0x78439748f040,56,643,51496,2277,903,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7,7,0,0,4,4,0,0,4,4,0,0,8,8,0,0,4,4,0,0,8,8,0,0,0,0,0,0,5,4,1,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,5,5,0,0,8,8,0,0,4,4,0,0,7,5,2,0,1186,1016970,25673,0,1,8,4572185568480847,4572254639560370,4572254639563334,4572185572121969
188,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,560,25339,25339,256,256,0,0,8,0,32,64,0x0,0x78439748b900,12,158,12816,151,28,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1,1,0,0,4,4,0,0,4,4,0,0,9,8,1,0,4,4,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,0,1,1,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1186,645843,24828,0,1,4,4572185569560383,4572254639569263,4572254639571266,4572185573537241
189,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,561,25339,25339,128,128,0,0,20,4,64,64,0x0,0x784396e43780,14,250,19024,161,47,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,1,1,0,0,2,2,0,0,2,1,1,0,6,6,0,0,6,6,0,0,7,7,0,0,5,5,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,12,12,0,0,6,6,0,0,9,9,0,0,1186,576059,52445,0,1,2,4572185570087412,4572254639598787,4572254639601150,4572185574961506
190,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,562,25339,25339,256,256,0,0,12,4,32,64,0x0,0x7843d40957c0,8,96,7696,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,2,1,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,0,0,4,4,0,0,9,9,0,0,1186,598878,63872,0,1,4,4572185571250851,4572254639614530,4572254639616413,4572185576416226
191,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,563,25339,25339,512,512,0,0,12,4,32,64,0x0,0x7843bf46eb00,11,70,6048,126,39,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,6,6,0,0,0,0,0,0,8,8,0,0,6,6,0,0,8,8,0,0,9,9,0,0,9,8,1,0,3,3,0,0,4,4,0,0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1186,994542,67086,0,1,8,4572185571813303,4572254639632276,4572254639634519,4572185577773833
192,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,564,25339,25339,1,1,512,80,36,4,80,64,0x0,0x7843968182c0,15,86,6528,206,61,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,12,12,0,0,11,11,0,0,8,8,0,0,12,12,0,0,12,11,1,0,16,14,2,0,11,11,0,0,11,11,0,0,8,6,2,0,6,4,2,0,9,8,1,0,7,6,1,0,15,14,1,0,14,13,1,0,10,9,1,0,10,9,1,0,1186,1020525,64153,0,1,1,4572185572625884,4572254639648180,4572254639652306,4572185579228473
193,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,565,25339,25339,1,1,512,80,36,4,80,64,0x0,0x7843a12182c0,15,114,9104,206,61,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10,9,1,0,8,7,1,0,8,8,0,0,8,8,0,0,17,17,0,0,12,12,0,0,16,16,0,0,9,9,0,0,10,9,1,0,11,10,1,0,12,11,1,0,9,8,1,0,12,10,2,0,11,8,3,0,10,9,1,0,10,9,1,0,1186,793087,24888,0,1,1,4572185573148246,4572254639666166,4572254639670252,4572185580626730
194,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,566,25339,25339,256,256,0,0,12,4,32,64,0x0,0x78439644c340,8,96,7312,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,5,5,0,0,5,5,0,0,0,0,0,0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,1,1,0,0,4,4,0,0,8,8,0,0,6,5,1,0,1186,1172053,25236,0,1,4,4572185574041546,4572254639682190,4572254639684073,4572185582058285
195,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,567,25339,25339,256,256,0,0,40,0,32,64,0x0,0x784398269840,12,340,27840,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,8,8,0,0,9,9,0,0,8,8,0,0,4,4,0,0,5,5,0,0,5,4,1,0,4,4,0,0,4,4,0,0,5,5,0,0,1,1,0,0,4,4,0,0,1,1,0,0,1186,1104544,24683,0,1,4,4572185574570568,4572254639698574,4572254639700897,4572185583618201
196,__amd_rocclr_copyBuffer.kd,2,0,568,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,116,9872,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,9,9,0,0,9,9,0,0,0,0,0,0,4,4,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,5,5,0,0,1394,524774,25890,0,1,8,4572185575452531,4572254639706666,4572254639710472,4572185584893766
197,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,570,25339,25339,256,256,0,0,52,4,32,64,0x0,0x7843c1c47380,12,358,28152,307,111,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,10,0,0,6,6,0,0,4,4,0,0,1,1,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,4,0,0,10,10,0,0,5,5,0,0,4,4,0,0,7,6,1,0,1186,96907,25739,0,1,4,4572185585738054,4572254639735909,4572254639737832,4572185586938588
198,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,571,25339,25339,256,256,0,0,40,0,64,64,0x0,0x7843a0e310c0,16,254,20096,975,322,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3,3,0,0,8,8,0,0,9,9,0,0,8,8,0,0,12,12,0,0,12,12,0,0,12,12,0,0,10,10,0,0,4,4,0,0,9,8,1,0,4,4,0,0,4,4,0,0,13,13,0,0,5,5,0,0,4,4,0,0,5,5,0,0,1186,1317425,25155,0,1,4,4572185586929174,4572254639757100,4572254639759584,4572185588486626
199,__amd_rocclr_copyBuffer.kd,2,0,572,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,144,10960,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,6,6,0,0,5,4,1,0,4,4,0,0,10,10,0,0,9,9,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,6,6,0,0,1394,1134276,25689,0,1,8,4572185587411828,4572254639763630,4572254639767716,4572185589730365
200,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,574,25339,25339,256,256,0,0,40,0,64,64,0x0,0x7843a0e310c0,16,472,37696,975,322,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,8,8,0,0,8,8,0,0,8,8,0,0,12,12,0,0,13,13,0,0,12,12,0,0,10,10,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,15,15,0,0,6,6,0,0,4,4,0,0,7,6,1,0,1186,98409,25559,0,1,4,4572185590509567,4572254639787345,4572254639789869,4572185591587360
201,__amd_rocclr_copyBuffer.kd,2,0,575,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,130,10384,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,9,9,0,0,7,7,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,6,6,0,0,1394,1485126,25374,0,1,8,4572185591570104,4572254639793795,4572254639796158,4572185592965967
202,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,577,25339,25339,256,256,0,0,40,0,64,64,0x0,0x7843a0e310c0,16,400,31936,977,322,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3,3,0,0,8,8,0,0,8,8,0,0,8,8,0,0,12,12,0,0,14,14,0,0,13,13,0,0,10,10,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,15,15,0,0,5,5,0,0,4,4,0,0,7,6,1,0,1186,98700,25385,0,1,4,4572185593427980,4572254639817189,4572254639819473,4572185594505984
203,__amd_rocclr_copyBuffer.kd,2,0,578,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,128,11120,260,65,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,9,9,0,0,9,9,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,6,6,0,0,1394,1766592,25329,0,1,8,4572185594488758,4572254639823439,4572254639824841,4572185596262660
204,__amd_rocclr_copyBuffer.kd,2,0,580,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,150,11232,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,11,11,0,0,12,12,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,12,8,4,0,0,0,0,0,7,7,0,0,1394,107750,25867,0,1,8,4572185596994592,4572254639850238,4572254639853122,4572185598053116
205,__amd_rocclr_copyBuffer.kd,2,0,582,25339,25339,512,512,0,0,16,0,32,64,0x0,0x784be32e3a80,16,158,12704,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,5,5,0,0,4,4,0,0,4,4,0,0,9,9,0,0,12,12,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,12,8,4,0,2,2,0,0,7,7,0,0,1394,107150,25766,0,1,8,4572185599245519,4572254639875876,4572254639878840,4572185600316152
206,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,584,25339,25339,256,128,0,0,20,4,64,64,0x0,0x7843bf46ecc0,108,376,30928,1272,496,0,0,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,20,16,4,0,20,16,4,0,24,16,8,0,28,20,8,0,17,13,4,0,15,11,4,0,16,8,8,0,20,12,8,0,16,12,4,0,16,12,4,0,12,12,0,0,16,16,0,0,14,10,4,0,11,7,4,0,4,4,0,0,10,10,0,0,1186,100836,23246,0,2,4,4572185601551668,4572254639956796,4572254639960080,4572185602567499
207,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,585,25339,25339,256,256,1536,48,28,4,80,64,0x0,0x7843a1218380,49,454,38288,1190,502,0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7,7,0,0,7,6,1,0,7,7,0,0,7,7,0,0,18,18,0,0,14,14,0,0,18,18,0,0,10,10,0,0,10,10,0,0,12,12,0,0,11,11,0,0,12,12,0,0,11,11,0,0,6,6,0,0,10,10,0,0,5,5,0,0,1186,553964,25378,0,1,4,4572185602555001,4572254639974221,4572254639977907,4572185604373428
208,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,586,25339,25339,256,256,0,0,12,4,32,64,0x0,0x7843d40957c0,8,246,19856,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,6,6,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,0,0,4,4,0,0,9,9,0,0,1186,1028425,68558,0,1,4,4572185603154366,4572254640015763,4572254640017605,4572185605899013
209,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,587,25339,25339,256,256,0,0,24,0,32,64,0x0,0x784398269a40,4,130,10416,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,4,4,0,0,4,4,0,0,6,6,0,0,4,4,0,0,6,5,1,0,8,8,0,0,4,4,0,0,7,7,0,0,8,8,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,12,12,0,0,4,4,0,0,1186,809583,24907,0,1,4,4572185603634887,4572254640031466,4572254640033749,4572185607252474
210,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,588,25339,25339,256,256,0,0,40,0,32,64,0x0,0x784398269840,12,228,18048,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,8,8,0,0,8,8,0,0,8,8,0,0,5,4,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,5,5,0,0,1,1,0,0,4,4,0,0,0,0,0,0,1186,1036888,24982,0,1,4,4572185604656607,4572254640039838,4572254640042202,4572185608727444
211,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,589,25339,25339,256,256,0,0,36,4,80,64,0x0,0x784397c47fc0,12,192,14904,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,5,5,0,0,8,8,0,0,5,5,0,0,10,10,0,0,5,5,0,0,5,5,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,5,5,0,0,9,8,1,0,4,4,0,0,5,5,0,0,1186,1106923,68367,0,1,4,4572185605146561,4572254640057064,4572254640059507,4572185610123497
212,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,590,25339,25339,256,256,0,0,24,0,32,64,0x0,0x784398269a40,4,76,5992,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,6,6,0,0,4,4,0,0,5,4,1,0,5,5,0,0,4,4,0,0,8,8,0,0,4,4,0,0,7,7,0,0,8,8,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,12,12,0,0,5,5,0,0,1186,1100358,24946,0,1,4,4572185606186268,4572254640074129,4572254640076653,4572185611551187
213,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,591,25339,25339,256,256,0,0,36,4,80,64,0x0,0x784397853a80,12,240,18360,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,5,5,0,0,5,5,0,0,9,9,0,0,4,4,0,0,10,9,1,0,8,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,5,5,0,0,9,9,0,0,8,8,0,0,4,4,0,0,1186,987398,24920,0,1,4,4572185606678315,4572254640089792,4572254640092236,4572185613007951
